,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
b0002,-0.020714038158208353,0.007689209312794926,0.03585984315079389,-0.012482101011265368,-0.004372013928651403,-0.008697447521625495,0.002447577203283568,0.001201158298997095,0.0015583151557337716,0.00017814804116244047,-0.003232543672356984,0.012338657185746662,-0.001757417005854667,-0.020944475548599878,0.009331516218625805,-0.01472692520768485,-0.000719421399822946,-0.006427854461877375,-0.015545795016786199,0.004074796423354408,0.0102420678340083,0.005059893471842156,-0.018388713156901482,0.007831992317378765,-0.005673215434440691,-0.008473359790364472,0.01902249159726607,-0.012867770639252422,0.005535684751157902,0.01629282919853077,-0.005573680823318108,0.04889677670523635,-0.0066999675997696725,0.006630572720058646,0.03796841617555505,-0.012384716959747735,0.028445724987469504,-0.010336950814834106,0.039136210286877075,0.01016829479885378
b0003,-0.02380289926611631,-0.0028812272897361445,0.03195548292491563,-0.008886637370820506,-0.004886229278744637,-0.007173141990567257,-0.0019252163636824398,-0.007632564869967134,-0.003484637266918399,0.0035827424840123344,0.00365180933757386,0.008206348003800677,-0.011763220866040985,-0.026635243690269813,0.01667818865856745,-0.011979133025868973,0.0035841927668204526,0.0023712105767474565,-0.014493299044365818,0.0001429628163142799,-0.005607757865327763,0.004123317354668402,-0.016264796011820154,0.005831067756669865,-0.012230896138936001,-0.008327497506410654,0.004431307315110391,-0.007337738178282808,0.0003089928755512218,0.014938922509782826,-0.0007155378467204108,0.04184789436457126,-0.021977300053403682,-0.000685816053697572,0.024517310791897843,-0.008967656001887293,0.025379012099168576,-0.013125284503496972,0.035592871838700066,0.011671282550308191
b0004,-0.02471353228713118,0.002291855358633642,0.03009670920678441,0.005229038659648763,-0.003317181655174813,-0.02046187280848774,-0.0013872432151252586,-0.008512243845934303,-0.00571977978899461,0.009585711997843083,-0.0035313064686214543,0.004819720781185069,-0.007963384159793993,-0.02605436371648723,0.017810471866368957,-0.011004930863930928,0.002654818809345525,0.007714026924100313,-0.015821633717903884,-0.002265337034757266,0.00607271761568916,0.00734772891355055,-0.015753927025445334,0.0037514036510838634,0.0005586054876107041,-0.007061308923917319,0.012812221606556066,-0.009639771460518351,0.0004940705929375534,0.01058913252110294,-0.004299291121441347,0.04356469305863312,-0.006856810708950005,0.0033378687325738834,0.019481990620871803,-0.007235089835557604,0.02449341676023079,-0.010617612127497643,0.039840026680536336,0.013157641165565968
b0005,-0.03745852149410575,0.005168726071502115,0.030039963441895,0.004715289472240055,0.002986430839139465,-0.01614715743917283,-0.01111855570542822,-0.0002892356453644546,0.011308437441084026,-0.0006003819827490137,-0.02058807379272932,0.012769414403313696,-0.008000730558643174,0.0010117107970265395,0.000647865178604521,-0.013941454010530888,0.06471429570418985,0.015002642621235069,-0.02298366146851928,-0.010674480883702965,0.04616005527863327,-0.012605523435577954,-0.005469957254818243,-0.0047517323258044145,-0.031629359875180396,0.02220705256455029,-0.015261533815049699,-0.0034171290379839793,0.0011133909833714896,0.022921871209209098,0.024939763202143587,0.03652149935306501,-0.00471710769384947,-0.010732180969793817,0.017943782521264284,-0.04740452717307022,0.01018077898056945,-0.024538104529183286,0.02819039299250426,0.02664730747810119
b0006,0.009338423949282504,0.011795773979309396,-0.00901382921929983,-0.001594385338111153,-0.007926589850523835,-0.008856925981312838,0.008969859452716403,0.07257728243016022,-0.00669639879589393,-0.0042066042445341656,-0.0036118548453867375,-0.020287023625740086,0.009482489278288712,-0.0019004922075825468,-0.005512120994839198,-0.0027444185537644303,-0.009578299174952759,-0.0015113687951364134,0.010109482028153274,0.0033677338502009348,-0.004964358036317415,0.0011168166101697106,-0.002322435195130998,-0.0024415354346745866,0.0079950931080011,-0.007511672580279709,0.004308269584984281,0.003834985617260866,-0.0045724442582695665,-0.00765448996878821,-0.024887760934357687,-0.0026768196455682967,0.003969922024999373,0.004495228589356303,-0.0035724240601673796,-0.0015184557896020243,-0.0031669936725096785,-0.014672994759154593,0.0036960998834595204,-0.007993176626754096
b0007,0.0024958223704290962,0.005373689095259148,0.0020443025298398083,0.013158784758807312,0.00511410613617402,0.005235917159408613,-0.006633370318280173,-0.028490787204909992,-0.004168412402983599,0.003115415188582099,-0.004962967949018138,-9.35764197898402e-05,-0.0005210629963711477,0.001955360744356873,-0.00025990074584846825,0.0014052572952594044,-0.03713201862529073,-0.0067512083121914306,0.0325107953384376,-0.001198295206100271,0.004504973925255349,-0.012061346567120651,0.0026723850592640717,-0.005741529871632247,-0.009904272735833112,-0.001498804925350748,-0.005207001880726686,-0.00016996407724409335,0.0007158488359153667,0.02944210053307442,0.0015748672828532631,-0.006795545020919613,0.0017144354792402894,0.0005969734615705526,-0.005321872137426018,0.003390226525223868,-0.005732448278751762,-0.002184656250480946,0.0027913741815960035,-0.016409412983067816
b0008,-0.0018067770511177516,0.008215651285427138,0.009732397300811576,0.015476708408473894,-0.010523828141407293,-0.0018621123058941932,-0.01461672430065531,0.005579555628148558,-0.008670634367090991,0.0005685196331647491,0.006576134925534563,0.004423561084157611,-0.006819220817936437,-0.019161863136041398,-0.006463064813639917,-0.0019719870295710194,0.010868474594504433,-0.0009596354334450323,-0.010135147872239389,0.00035548768837643976,0.0004185885042524901,0.008541107677301757,-0.0027775116430600977,-0.004974187232372208,0.02968040113852141,0.0046222630180845995,-0.0010007749531815097,-0.0009927994511394818,-0.0019945502516404722,0.009590527659697468,-0.017885045102304133,-0.0012655476355593212,-0.005491406675402434,0.008713708192524778,0.0014944748892201753,-0.023231966856543634,-0.0003529110811852501,-0.006860327434707193,-0.0009647111259750427,0.009638142766480194
b0009,-0.004284682067599687,0.005922058033542341,0.006308516013076698,0.004461992176110586,-0.005347717096102653,-0.005418651942311361,-0.012869472759933437,-0.013276514508957482,0.005602038153843321,-0.0027223471312947944,0.0015074585209407189,0.007919001618186967,-0.006765241003852844,-0.008649131825139317,-0.009528633641762436,-0.006406268832982026,0.01501264668723877,-0.006294299136206962,-0.00462487239035878,8.053166923064801e-05,0.0095567768962775,-0.009710587398046824,0.0023824148291753926,-0.006525478294636522,0.01896959521791795,-0.0032008847973467296,-0.004484122818845909,-0.007171405677949894,-0.008168418642420355,0.00657381648285292,0.008160038749406968,-0.0055608905501745125,-0.012575528170773042,-0.00033086707426573206,-0.0022971589906401048,-0.004473513433771162,-0.002529916377777075,0.0021433887610545744,-0.001168725001562724,0.008766494265667345
b0010,-0.018114800404364872,-0.01597660556896373,-0.0029166907814592593,0.03148495176852044,-0.01431969096693257,0.0005782341639133676,0.007223768521868779,-0.004406375971644818,-0.007578639983548326,0.0035278511206590503,-0.017437905659460157,0.006275159300338573,0.015751825408002275,0.0015110654343757565,0.008295820148115455,-0.0022007150580163563,-0.007674672924985388,-0.0010486776587029648,0.0026827901316004922,-0.01161810745460172,0.007576525203149761,-0.008254573636854138,-0.00894376105456701,-0.006433028139440532,0.0013444937397998498,0.00181735591294304,-0.007275894721281428,-0.004252350653318955,-0.02723131998888356,-0.009521374776129347,-0.0036820207939278283,-0.022996370476465657,-0.003067830560038194,-0.009706254518660234,-0.01569691484408475,0.008299111545660546,0.013326586856108703,0.019916971806950252,-0.02220990482316478,-0.018179326733678332
b0011,0.006375379684884144,-0.005505317499293629,-0.0007708907114247778,0.002937718536824067,-0.002035646483320432,0.00976954927024841,-0.0012742303027128024,-0.0066319683632107065,0.002405340389733123,0.00026555109789803933,0.008478791060409248,0.006023823168368606,0.005070933875222707,0.0033957386846976433,-0.000424150795246078,0.0015660192341152926,0.015982982785311458,-0.006229473981306941,-0.00042892810355370036,-0.001039346154410223,0.002365314998344041,-0.012959437313804936,-0.0018574989792321558,-0.0020636458846208516,0.0004225698344238648,-0.002146954990592947,0.013875703485907364,-0.001748271144389954,-0.001467428229159606,0.006993081803489449,-0.0065495027401011215,-0.0013005791248058992,-0.01625183271924273,-0.006272514535202629,-0.0018600365945154113,-0.0062885057976890466,0.0007425111402089529,0.003090909285425455,-0.009210927953164432,-0.00655504894607486
