Geneid,DDB-I-SF-S1-001-A6-RNAseq_S14,DDB-PD-003-AMBR-R9--S12-RNAseq_S7,DDB-PD-004-AMBR-R1--S02-RNAseq_S15,DDB-PD-004-AMBR-R1--S07-RNAseq_S16,DDB-PD-004-AMBR-R6--S10-RNAseq_S17,DDB-PD-004-AMBR-R7--S10-RNAseq_S18,DDB-PD-004-AMBR-R8--S10-RNAseq_S19,DDB-PD-006-AMBR-R2--S07-RNAseq_S21,DDB-PD-006-AMBR-R2--S10-RNAseq2_S27,DDB-PD-006-AMBR-R4--S02-RNAseq_S20,DDB-PD-006-AMBR-R4--S07-RNAseq_S22,DDB-PD-006-AMBR-R4--S10-RNAseq_S28,DDB-PD-006-AMBR-R5--S07-RNAseq2_S23,DDB-PD-006-AMBR-R5--S10-RNAseq_S8,DDB-PD-006-AMBR-R6--S07-RNAseq2_S24,DDB-PD-006-AMBR-R6--S10-RNAseq_S9,DDB-PD-006-AMBR-R7--S07-RNAseq2_S25,DDB-PD-006-AMBR-R7--S10-RNAseq_S10,DDB-PD-006-AMBR-R8--S09-RNAseq2_S26,DDB-PD-009-AMBR-R1--S02-RNAseq_S11,DDB-PD-009-AMBR-R1--S07-RNAseq_S36,DDB-PD-009-AMBR-R1--S10-RNAseq_S2,DDB-PD-009-AMBR-R10--S03-RNAseq_S34,DDB-PD-009-AMBR-R10--S09-RNAseq_S44,DDB-PD-009-AMBR-R11--S03-RNAseq_S35,DDB-PD-009-AMBR-R11--S09-RNAseq_S1,DDB-PD-009-AMBR-R2--S02-RNAseq_S12,DDB-PD-009-AMBR-R2--S07-RNAseq_S37,DDB-PD-009-AMBR-R2--S10-RNAseq_S3,DDB-PD-009-AMBR-R4--S02-RNAseq_S13,DDB-PD-009-AMBR-R4--S07-RNAseq_S38,DDB-PD-009-AMBR-R4--S10-RNAseq_S4,DDB-PD-009-AMBR-R5--S02-RNAseq_S29,DDB-PD-009-AMBR-R5--S07-RNAseq_S39,DDB-PD-009-AMBR-R5--S10-RNAseq_S5,DDB-PD-009-AMBR-R6--S02-RNAseq_S30,DDB-PD-009-AMBR-R6--S07-RNAseq_S40,DDB-PD-009-AMBR-R6--S10-RNAseq_S6,DDB-PD-009-AMBR-R7--S02-RNAseq_S31,DDB-PD-009-AMBR-R7--S07-RNAseq_S41,DDB-PD-009-AMBR-R8--S02-RNAseq_S32,DDB-PD-009-AMBR-R8--S07-RNAseq_S42,DDB-PD-009-AMBR-R9--S02-RNAseq_S33,DDB-PD-009-AMBR-R9--S07-RNAseq_S43
b0011,1.9082792376709972,2.1927848080843293,0.0,1.7609332798014,1.517989649707069,2.0730782910855203,1.605498951009909,0.9563452769541556,1.0237489514848244,2.1965584918770924,1.486229521819811,1.6372169722757706,1.2230166189466851,2.3124007096131574,1.3406419776211849,1.3933239050499793,3.0111415861313464,2.0672543020581156,2.0974533805798523,1.6922661271039794,1.8345165306542082,1.907491609308864,2.8088562653914133,2.266427701633913,2.8865013898650895,3.0323898584540214,1.7991753904064962,1.970048098643458,1.569111696592925,2.394990901935435,2.5144925676093455,1.0735258671626866,1.422444619131143,1.8953517175734877,2.4245662364023115,2.855724601554252,0.0,1.9803636211873652,0.9545595308590525,2.064577193361203,2.1727652634032526,2.7514742187868726,0.0,2.04275048706905
b0012,0.0,0.0,0.0,0.0,0.0,0.0,1.0003507130752014,0.0,1.3322235752908316,0.0,0.0,1.3507332408642765,0.0,0.0,0.0,0.0,0.0,1.7415404836173893,0.9735127363180449,0.0,0.0,0.0,1.7684852862663487,0.0,1.4373009947952382,0.0,0.0,0.0,0.9733327444308191,0.7615815761604838,0.8233378569714112,0.8570908778434635,0.0,0.0,1.2787351832335951,0.0,0.0,0.6944617884301276,0.0,0.831394400687497,0.8946565672299757,0.7672378660877205,0.8484844580643353,0.8188708806029815
b0013,0.0,1.2626438771493078,0.0,1.2654415982930152,0.0,0.0,0.0,1.4102702632018196,0.9341335266544073,1.0377555632017244,2.062149550324177,1.5162676424012838,0.0,0.0,0.0,0.0,0.0,1.93081469026744,1.7279980217229394,2.302844620363226,0.9297421315808759,0.8547806814837293,1.9591591185839838,2.124193502023787,2.350364292072738,2.207086370452811,0.0,0.8932319994344818,1.108387350486056,1.8086953321596533,1.5093353159853136,0.9808723669160999,0.0,0.0,0.8920078367183016,0.0,0.0,0.8006922205036501,1.4079714956393277,0.9525462226804867,0.0,0.881593886627902,0.9713909467409406,0.0
b0014,9.026976477341789,9.147199397518667,9.50245281147621,9.63867441320713,9.266989709743202,9.087536586720924,9.176293603222746,9.834015045123575,9.142483350358269,9.467634193698487,9.758094581414303,9.352878737285584,9.754082645990456,9.203025903470255,9.507165090955723,9.082391043018667,9.55869292245645,9.163012321726422,10.481691529978434,9.469149111155122,9.946529678050991,9.34481800780807,10.07499820116846,9.614053208445002,10.447376388981338,9.479086713554622,9.477597606575642,9.820622757587735,9.337624696491433,9.547422866812768,9.904293991059124,9.096850932248616,9.60250745947656,9.781595180096735,9.346811298892156,9.64863516509578,10.095312680186618,9.289183350488127,9.667576845675459,9.849538481528404,9.571683811028851,10.26579717495805,9.494544801104084,9.834655182294682
b0015,7.555837511621732,7.926466682761085,8.222755989284964,8.162736176008105,7.920183145000584,7.838097013859727,7.766053473243676,8.310269221113254,7.855320219801406,8.028929885842366,8.196194324167275,8.019568917070185,8.465697117244217,8.07400275196621,7.963830595574586,7.660321421524704,7.975291084534448,7.486028310996822,8.805329256342302,8.046861053986554,8.312517450551152,7.893721843280986,8.358346375062906,8.297336940848382,8.686642024778195,8.113284224519019,8.021656852048302,8.134354956376377,7.863085466786522,8.10013189279616,8.189722821144342,7.755700160046429,8.221893045588248,7.992760193776635,7.919857635398756,8.416492299835022,8.613177227804682,7.830516865953976,8.125729604203993,8.298368397313421,8.172927353356311,8.482043582879,8.056613868032825,8.091905139197195
b0016,5.358956433965715,5.4179943354204205,5.664921558750575,5.387892807677855,5.3595433081770025,5.574245409206278,5.236380894744171,5.285619566819387,5.264854049899444,5.431276357419996,5.613597690194037,5.343570966242185,5.8237389011658065,5.272952351148891,7.475543230818705,7.868693264632691,7.75448732155077,7.76126242782971,5.264857453305055,6.0783156007244585,5.442223807251023,5.428594256861802,5.655289980493974,5.879330599657566,5.840797760090663,5.303857505617531,5.5425970589377584,5.387766322404098,5.6379852949236,5.4829319159770735,5.4375192373904975,5.681169864450524,5.480863408475087,5.451282944870659,5.3635157569522125,5.3583137971550245,4.565598941704243,5.205820134862238,5.470029855902085,5.653870339379358,5.375647468032508,5.496377925779918,5.569725325301227,5.645060214412604
b0018,2.8562923137761267,4.314060635941391,0.0,4.318613722417348,3.393138339944557,4.117691788052198,4.594196812282678,3.4048975607301712,4.574926238245943,2.3396196751471967,4.4879071549077505,4.892627387997313,3.625494510138891,3.856796894135617,3.140200089763986,2.707354407769937,3.841910085153638,3.5666937386485476,4.674172887218561,0.0,4.6686443696144435,3.372299206054697,3.9868100787958345,4.353157134110475,4.3761230384327705,3.2810396491000744,0.0,5.346327232158814,1.69131775889585,0.0,4.233298910959102,3.8221579977818507,3.258519679466568,3.357331069626804,5.4564810027790625,0.0,4.394653081964587,5.021449317383572,2.0666605438339625,5.140431990640356,2.8001389996338384,4.569555559196052,3.0723367445740912,3.5371756149538873
b4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0019,5.718772982903939,5.61700276967452,5.8160804353375966,6.248626288052154,5.5776114536030414,4.943294240105626,5.796540585471188,6.5489276019953095,5.362490061752621,5.533424227989311,6.182801916352981,5.837280410070292,6.4314926449149885,5.466090041300359,3.669179472380617,3.315860494283442,3.406210868701991,2.555977288515422,7.9530301284469385,5.779581121366926,6.907200353325546,5.400713625087368,7.521742803395677,5.740567484209158,7.062513272288008,6.2776041706839925,5.601309339024139,7.0499471223129255,5.347616713326236,5.356212931138082,6.648782213167667,4.478184167397527,5.593739654484456,6.499096549796889,5.887746468321363,5.816244936846787,5.685696992379316,5.899815096692792,5.895695947452406,6.377123191982335,5.695100954114379,5.712984261017059,5.5752562161318755,4.949951395957895
b0020,5.861584012067124,5.279657569426211,6.273768054311565,5.678341025266667,5.1800663694345666,5.1855656786532185,4.879915878132377,5.597842153694789,5.120640878968467,5.747422256527468,5.446029008188534,5.133354316374356,5.656030500504513,5.14527795790013,3.7091164200809743,4.510660603261054,3.868330604419812,4.562671390626434,7.543568914391501,5.462326269553385,5.888779180088878,5.323085360878556,6.840731290639224,5.896523508067805,6.519043055431251,6.140236389593497,5.677175101581526,5.667375500568265,5.386301732451831,5.216498671245579,5.314729301276474,5.214331118532665,5.199894130965025,5.345467509836533,5.177667347539033,5.146328272222726,5.2535803898085724,5.607599763435721,5.637720137187337,5.447754093449668,5.377028162015035,5.393915542730306,5.40015130690012,5.163357719911504
b0021,1.8482504922560448,2.1287665401419766,3.343791534521553,1.7032961609816835,2.310579625503715,2.010644647685359,2.2806648942580283,2.661947068883905,1.6760599555621793,2.1324923488282614,2.609853097093026,1.996421373188456,2.9290558007289134,2.1283019737286724,2.909527292658486,3.3531417929746716,2.1159798653677444,1.7049644128349004,3.3634528917390405,4.880362256433739,3.573823408000731,3.738099318650475,2.4962055272654657,2.8677456926564373,2.1024112880708348,1.9660072785003513,4.975056812115093,1.6167262582414152,3.987633465943053,2.328573908690713,1.9884312792862147,1.3588509809266234,2.5263477790127746,1.5493026425060774,2.150010278560438,0.0,0.0,3.224470697483937,2.318012618405348,2.002261094006274,4.265033234867572,3.389168744126109,4.28749932800311,2.622266864503394
b0022,3.022096569679314,3.2037616100960395,4.146787657453401,3.946880756336188,4.342518357086506,3.592721071153851,2.6519534580526534,2.552250783047469,3.372243323793475,4.685006162500865,3.367525679327095,4.3298825500724325,3.7094678170576443,3.2032246857108206,3.8950170561518336,3.2352808609976784,4.268220423841959,4.435407908490723,5.054815295933893,6.452814546580898,5.203716037242007,5.733352519694028,4.799234667738147,4.253692212508567,4.361118985134778,3.3630720547617985,6.634909210764018,4.312565759840016,6.1748769910353065,4.275473546167892,2.340545774422361,4.576510512309257,4.759295617846241,4.577112157628715,4.398602578488169,5.845165999428677,4.976664274324121,5.51213747404358,5.128106668494915,4.963171105620549,5.942872415803109,4.879280652022652,6.071656446638763,5.222047110532251
b0023,11.00941608844221,10.53252235694126,11.31747315464911,10.485152382790135,10.435428260537941,10.238850583083934,10.472722377717401,10.884696070218016,10.713379381183705,11.65599793245397,10.611983102958332,10.53918425132034,10.610661993784166,10.631878996800157,10.595369562225768,10.560471787745174,10.788530870477361,10.37252544711889,11.213418555106717,11.505378265297496,11.44461341611082,10.162121283949059,12.37351198189854,10.574444737734343,12.330842212750548,11.105085845421339,11.359881431693594,11.061321680027746,9.758984998150789,11.486655563070883,10.73206977922796,9.54081182082491,11.617186172343434,11.313212462240143,10.907136195576898,11.580921349674531,10.695541769391122,10.709214483488227,11.821184314165924,10.727506700131347,11.715105612763862,11.072820484314477,11.702127166305054,9.837982941037692
b0024,6.125727700954876,5.218384314670354,6.004304602735685,5.65342133606735,4.825071195884026,5.360737172846656,4.668052660047106,3.7294105156102146,5.312438465081674,5.247940550562541,4.777739600658839,5.214390764757499,4.975092166297126,3.80051667712402,4.39144496150609,5.036657489281758,3.7856740014482653,4.053522358990501,7.830826590166326,5.076426470683764,3.6684114113776483,5.317364620761998,6.024534487888711,6.67917212668776,5.989727407047946,6.188139124754332,4.804978047429093,5.099927638069622,5.585972494711471,4.396455320336173,5.063731201927791,5.524033337553281,3.5797936973732165,4.046109155337713,4.321262319431714,4.415472902492345,0.0,5.3007860947437315,4.485857109129898,4.193485616226524,3.84262852577861,4.299726065248264,4.480285253929349,5.053747226164238
b0025,8.17504662258103,7.508516575135429,7.882981223731574,7.7541772231935004,7.665529396565726,7.867930613490571,7.803944985495512,7.678456399111956,7.6628755434903,8.16328052645738,7.586252303957079,7.821269734084778,7.761084831860386,7.695391780386827,8.009726913262975,7.966254188202551,8.027382841065755,7.780574924873642,9.603716825345318,8.274719380708206,7.628384990788285,8.082588240702261,9.225745971713154,8.77694800873966,8.89882980614474,8.287438538050239,8.453939621775666,7.630813837060181,8.13862789543256,8.240061746352428,7.67429373327328,7.958945818831481,8.257599376969248,7.547458455826728,7.72919017548623,7.975100971706944,7.658056365556417,7.722544356858435,8.153159932687107,7.5849904095878475,8.328586668194324,7.618962099900517,8.285534994882221,7.7720604241034135
b0026,8.81751790118051,7.8960090271288115,8.37409980728426,7.865005003252002,8.092142661745282,8.178776264115047,8.162358025361165,7.994823309365266,7.946255128571893,8.593571900904147,7.869616987202744,8.125760693224917,7.9847047686231045,8.072899987410954,8.3303423604682,8.09133582364193,8.332685942786018,8.214357663860248,9.973167602721473,8.679315507544876,8.02255738209433,7.9816615028978175,9.609933932152412,8.769347773744832,9.382201646265331,8.589487139900205,8.624746454687422,7.87390627656659,7.927733296925348,8.708585651410525,7.970666598545712,7.804600408910886,8.792871620185311,8.081713767003656,8.214991310433389,8.767676571073137,7.813926418474812,8.169077379236022,8.675843373196157,8.055457866172263,8.806568937690427,8.03341732857209,8.75793719825857,7.700063536317805
b0027,7.367815358795525,6.086996006693747,7.137367138222737,6.767932377203238,6.779872163734887,7.028543401579797,6.905179585961823,7.005683322571171,7.078178170421893,7.493509375878604,7.032658162071557,6.769218600441291,6.778010332446957,6.668334399416427,7.062240667083747,7.02305571420045,7.13149227801365,7.361001168828422,8.75628806610894,7.310426943910513,7.012227884693866,6.8592079445346705,8.738643974904695,7.7135969141615375,8.173023962409063,6.624543822915301,7.471601394642967,7.091494343563109,6.412461482751803,7.468730003037812,6.565026567847652,6.751522299842269,7.659487227888907,7.220281721893921,7.2097907759955175,7.087273238935041,6.108404618460949,7.202578679703822,7.826212005925293,7.309595280683381,7.721392914350505,6.676928965239952,7.6931077260633005,6.707613422430165
b0028,7.538825302654057,6.772277919128427,6.829865581084268,6.978391265242934,6.9337379737480465,7.086176447227979,7.144334692055,6.8932957110024535,6.972573222739506,7.717319363354099,6.8675028459481675,7.0492426726886,7.1038823092437715,6.852485347428125,7.291257976647541,6.807268883660386,7.369301415896817,7.2800048960013255,8.964334412687089,7.938520207791852,7.12365717370694,6.9538517358888114,8.565279358985846,7.58111719051003,8.219221530657736,7.459370961337086,7.781775342214361,6.959490345345134,7.196348174589984,7.743334450295173,7.289163603085263,6.6938526402280045,7.830540693799248,7.153266707858692,7.2764619192877795,8.040647367741196,7.624491724479713,7.265972773843071,7.524014374565082,6.913241935692512,7.805396638816198,7.078907164408172,7.636671528443494,6.412188356866136
b0029,6.909520106192284,6.321238479186536,7.287440450884813,6.160974939833096,6.500835359949244,6.461136149600486,6.5554279742560375,6.546744624459396,6.324136767686046,7.2992966020498695,6.429835864514523,6.4291995917591525,6.631938697255927,6.347276459068374,6.548905675366678,6.625161697576428,6.7017722657389225,6.524123181333818,8.530769063843561,7.155616183070157,6.610744888932032,6.209318462546636,8.214481264953324,7.362657941947106,8.207567402328978,7.336295720566712,7.397378429086277,6.6587847119830625,6.395789879129202,7.4166538274878215,6.451435232088832,6.082331544021149,7.503123472752355,6.680907279550369,6.780930715975386,7.302971524170171,5.870634126524129,6.6917187502130355,7.403532925161976,6.575900730271825,7.406015888686452,6.474029590134061,7.356136794630193,6.048864365724902
b0030,3.1503384613345884,5.932635419872809,4.01117907962849,5.966318860404563,6.533429082941204,6.448886707989323,6.694341472372646,5.827047748348345,6.447360064454552,3.8596493509789283,6.304186870343781,6.574264724899088,6.1449045887133344,6.697314141841871,5.338664522014251,4.650752141419739,5.350477522026515,5.005588093986643,3.352306504267392,4.059415176303539,4.839839670486314,5.6548875004411245,4.2072812039974865,7.495337953438536,4.224335470091815,6.895847649851941,3.416420190499433,6.138403308127674,5.6325808186731745,4.1085770126409775,6.088085191474227,6.8906054925585885,4.0648045046063555,4.890202151825348,6.859825741069032,3.4244405414860353,6.4653458199750595,6.388126705334419,4.324118584098462,6.230783071000551,3.7842577353724645,5.660828540310847,3.9100571136094824,5.419485683993682
b0031,7.475692050890231,6.820656484176914,7.852291362631673,6.6526703148606865,7.063501482654567,6.523896802923163,7.263168888911218,7.346363331941067,6.994806595256791,8.113831538545623,7.107740241537039,7.065196918644054,6.890462940912602,7.214154569032796,6.884498572145528,6.741218472649155,6.754982220913317,6.694194785007824,7.710949998157555,7.949422590789628,6.965204074664025,7.224783411204257,9.1164940609709,9.327989431313519,8.969863402394711,8.985070335657356,7.9119936671390425,6.861923860895307,7.310838506440645,8.186111698589716,7.074220309140389,6.996012114407605,8.062742940335689,8.914109443778255,7.206799252425045,8.337309409920504,7.720042083164465,7.117002958060884,7.958167368115239,7.2317424163335895,8.149452277042968,7.220861399827635,8.086176469879916,7.7276108520829165
b0032,9.979312069190202,8.565386262701157,10.465766357663872,5.030011884814224,8.378687097194637,7.81328807531892,8.482778004027695,5.1005106364187585,8.31072503738635,10.760202116140738,4.363967121199019,8.105636835717398,5.379535290078621,8.021506456041267,5.1410368940298925,8.373186857222082,5.822386704548708,8.4096741189664,4.524169709679338,10.755065305237386,6.527101651723981,8.247586338997538,10.742094614362598,10.453165370443406,10.777151462199972,9.65557520506508,10.846854275225631,4.83286728284129,8.142469244678326,10.612046977334854,4.648776095627401,8.319606498261159,10.504278770829144,6.6421722871932545,8.218255146207884,10.692129834416326,5.085515643232546,8.27543991852883,10.69735423182272,5.3536774900827835,10.662084497689694,5.828412931707946,10.706931027606949,5.191724548372189
