,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
b0002,-0.0038137649171459402,-0.0155969095380677,0.01996201975608596,0.05588750104783127,0.012069542420932848,-0.01185724942305676,-0.013024376906941108,-0.0019512001400850182,-0.006596694286812703,0.010027426504992944,0.007995245077068603,-0.0028270751154956444,-0.02106989282320009,0.0038198771577333556,0.00804247659616186,-0.004448627530436167,-0.003912150164658304,0.03808906712453415,0.004590343853362783,-0.0025555024404529934
b0003,-0.004338526525354032,-0.015401782558352357,0.014385475920179922,0.04150928201502789,0.008617475374238607,-0.0017024421210038595,-0.014919191814216783,0.0004380779927881113,-0.013065098796117653,0.007631944793331462,0.004022516108701424,0.010304932795814235,-0.020766858807140926,0.005545485554176244,0.009414829560946462,-0.005030334287596048,-0.00621429409089235,0.027410761145518173,0.004020805369035311,-0.0038963028900977905
b0004,-0.0021053945302074353,-0.016949125836748076,0.018364011206879343,0.04169955967037238,0.013638911301619192,0.0061675309985659114,-0.006118517488849185,0.002333903205867092,-0.008483556568609699,0.0010119869816448193,0.020635126835713002,0.012649254911267217,-0.015603149209404431,0.005484368072448838,0.010512200929910027,-0.0013512804559240063,-0.00727254330397874,0.03195781911815036,-0.0012952472732607426,0.001224086095889595
b0005,-0.008511573635490767,-0.03593398397021669,-0.00902807622553414,0.02936687893641105,0.011476535523401983,-0.006298105144151296,0.021150410501964565,-0.005688891924339504,-0.022445557388202694,0.0045710145501507695,0.015477750439953147,0.024045977036795257,-0.02884405522337421,0.0028182138308662187,0.008333823957544353,0.06771770765220583,-0.022777910878938195,0.015944013006007746,0.02227519978110261,0.009308176265512906
b0006,-0.0033306349373308226,0.0017415946104552995,-0.0003591647982274709,-0.0105728447119974,-0.001191722370674222,-0.0029752358072806617,-0.023302689188876825,-0.0035158526668784135,0.007884784279667236,-0.004658983782420199,0.00980955379639593,0.0033947809165236543,-0.012006173564597586,0.0021247749499675008,-0.003190825114163023,-0.0051548774578739,-0.0056493416788850545,-0.002063716203059178,-0.004242639325063195,0.0014895780459456382
b0007,-0.0029705372718140076,-0.00029771145386766706,-0.0042189155085008085,-0.007317721010912963,0.005147209729151511,-0.006160605383020188,0.006960481195464216,0.03298180822463522,-0.005568747410573449,-0.003296563521532537,-0.019780118844447657,0.0008496251866683351,0.004991204126634775,-0.0006920468782481829,-0.0062198543122257465,-0.02525668594974493,0.01050899738226438,-0.008166859467603822,0.002149716828756265,-0.00626790011847897
b0008,-0.00938680359701018,-0.011480882817659603,0.0016042302419842674,0.0021863168831662396,0.0001860374322379581,0.001194001570961267,-0.015664181048693607,-0.0045128780674359645,-0.0074478788935841865,0.01276666134550611,0.020302167471388726,0.0038930229092701647,-0.009362412883913566,0.004067049002423488,-0.000569005186133945,0.007016128945410173,-0.01613252281383544,-0.006429230228365756,-0.002665955727267807,-0.0020639369097265447
b0009,-0.008572820975946359,-0.010977651428176083,-0.010230755604710788,-0.0029363844961213786,-0.004293016221973518,-0.004684440202046674,0.002071972380828134,0.0011927906461121622,-0.011273301714735015,0.004286095463884275,0.00518174337992256,-0.007175400417504779,0.005038409732894893,0.000358557172444942,-0.0014474951997146583,0.009082658423750693,-0.014720748149488165,-0.00942879549825175,-6.508728612953885e-05,0.0029953927624620682
b0010,0.001636264641577922,-0.01951706722311476,-0.026008180991985784,-0.016608782227010697,-0.0084056964775623,0.021219392171433583,0.01642716281216215,0.000765048205723388,0.009405873120469864,-0.020279091516132188,-0.011107405079772306,-0.0055787609877305765,0.009306445555691819,-0.015822466416401428,0.0018342245685533645,-0.0008970028490702128,-0.011812776111214568,-0.0016865145010565344,0.0007434264637973886,-0.002344818354728359
b0011,-5.307257033363601e-06,-0.007281927015328998,0.0008864817899835132,0.0012556212554410218,-0.007559145859297729,0.0023212389922692197,-0.003680116807995867,0.00012850034779009843,-0.000478032226379048,0.010267992868900332,-0.013617908353913799,-0.006392760265609484,0.00041263862364353916,-0.0017580271341122585,-0.004108725797249499,0.015990508209787372,-0.003404227411930686,-0.0018246749991880848,0.004727611841207587,-0.001976154911292249
b0012,0.0007607946762588279,0.018327327454420752,-0.009851819606952859,0.0009046349750114456,-0.011156541721705732,-0.0015682955407550008,0.01489017712196655,0.004254281106312643,-0.0011257944377769085,0.0031979076300979264,-0.016988204859629655,0.0020059513547922205,0.003596165688464944,-0.00039248958654338183,0.0026966309366488316,0.002590948586977587,-0.007727285588612464,-0.008469524261272603,0.018982797326251,0.0019249465980138432
b0013,0.005091824900018167,0.017114197147412535,-0.005813232410100994,0.0032550593775084254,-0.0029746902728763312,-0.016142476805287024,0.014586097075143327,0.002939705313328444,0.005946600607886206,0.003894379631297422,0.0011970096888241992,0.00064177640345213,-0.0027445324653635654,-0.0014315748583721825,-0.0007669174962509689,0.03246853491495587,0.000150532343625937,-0.005564546007896849,0.01932108352129488,0.0035239374611817915
b0014,-0.005079933497843684,-0.004778983271128894,0.01811377466576707,0.01031108879251847,0.006708694525529349,0.029925246726856643,-0.04852722382072344,-0.009860047061234733,-0.025440272489618016,-0.007288017359781064,-0.01580380528841125,0.022028972305392216,-0.006711004009106739,-0.020383033252917557,-0.013843510678035744,0.035650687898312425,-0.048336846729362754,-0.017241698099710812,-0.01679165771861539,0.03345952823368929
