Geneid,DDB-I-SF-S1-001-A4-RNAseq_S14,DDB-PD-004-AMBR-R1--S10-RNAseq_S16,DDB-PD-004-AMBR-R2--S10-RNAseq_S17,DDB-PD-004-AMBR-R3--S10-RNAseq_S18,DDB-PD-004-AMBR-R4--S07-RNAseq_S10,DDB-PD-004-AMBR-R4--S10-RNAseq_S19,DDB-PD-004-AMBR-R5--S07-RNAseq_S11,DDB-PD-004-AMBR-R5--S10-RNAseq_S20,DDB-PD-004-AMBR-R6--S07-RNAseq_S12,DDB-PD-004-AMBR-R7--S07-RNAseq_S13,DDB-PD-004-AMBR-R8--S07-RNAseq_S15,DDB-PD-005-AMBR-R1--S02-RNAseq_S21,DDB-PD-005-AMBR-R2--S02-RNAseq_S22,DDB-PD-005-AMBR-R3--S02-RNAseq_S23
b0025,8.412644332050032,8.04604888276295,7.897063377329219,6.3666611045572425,7.858403944987028,7.870478592742211,7.847374783179252,7.900825941076553,7.680907994350404,5.8051382176015505,7.736001749016737,8.292866459533892,8.303573172953506,8.224440721862676
b0026,8.951706527315045,8.092617361977045,8.197596973274338,8.679125133615871,7.9247631526395494,7.994153561284531,7.882765010297775,8.009068008707459,8.177662774201444,9.245514979443449,7.9096022413027365,8.547136991646596,8.452184946136699,8.464620863983871
b0027,8.037742626535413,7.0926977241214,7.335657585493385,5.720039943511483,7.158990187045839,7.094779156274616,6.925127435068349,6.886765173418931,7.2335523864803895,8.710848409652934,6.937270644547056,7.440762751480351,7.361628080174022,7.3141518223030255
b0028,7.624808133862741,7.3899124031118655,7.067923687613743,8.640884391308234,7.048423378167882,6.934293737421765,6.9966496542723595,6.769607441074494,7.266501359855964,7.851166257034771,6.873155689434635,7.530915565421787,7.396846866042842,7.4727323265497585
b0029,7.151179554923174,6.309601576294533,6.4575900410536065,7.344258704550002,6.4444445304308475,6.413884362227502,6.27220009914592,6.300165586157025,6.60152769929537,5.79166643146563,6.297733784423604,7.062978416471483,6.915541523541087,6.944887781607635
b0030,3.741648721790347,6.852914757773836,6.7321231119430465,8.978851230900794,5.999680714620495,6.843133981662886,6.099103711651296,6.832972849220436,6.310441084542754,6.833761333556587,6.358323550952095,3.909977115108435,3.627132653532199,3.9106515212861397
b0031,7.597320233666119,7.364978960099237,6.566495936101055,7.966476938941706,6.982758243852717,7.27177852911756,6.721743688921322,7.318736091894625,7.293278731028114,6.9871086183799855,6.842795755665699,8.187154023672718,8.110648424428716,8.011907242001264
b0032,9.76747092402212,8.465948249675558,8.192616323744566,6.812351087103202,5.543425274008509,8.375912741825017,4.845986810198304,8.417055386322891,5.233102470128115,5.524217144145858,4.827199239975544,10.64547235922474,10.672643387550185,10.655702168373573
b0033,8.826381607172127,7.206752388931216,6.843074767614171,9.483820607569081,4.676148413858162,7.061649157239287,3.8467320357012187,7.163667139052369,4.524644634601476,0.0,4.057012128963791,9.568243446257956,9.503803577066043,9.567977711383184
b0034,4.197402406138283,4.459418672703986,4.523532592388259,7.02545200589215,3.2846058980298647,4.216988186353942,3.711795840570736,4.429801439827061,3.4776809212574062,0.0,4.408333428392907,5.257449290988647,5.242083986767325,5.445466103677293
b0035,0.0,0.9393541687078677,0.5327568108627168,7.765252343382717,0.8773896770505692,0.726869884294132,0.3557335379788239,0.39285192403794633,1.3882988902081563,0.0,0.7986995840485059,0.5481713986012632,1.0855777790362036,1.2378598998287573
b0036,1.644210009904288,1.505895630708162,2.008213082675974,9.486750313011674,1.8145647931406303,0.9891874886794748,1.7280805495668392,1.843464443966706,1.558844413991521,0.0,1.688960303254264,0.7613797285355597,1.4263297903193122,1.1870199489840563
b0037,2.897466558383578,2.469097389152656,2.0207155330070905,6.06365317477478,1.7602325277803597,2.2439090417495655,2.2065914785541394,2.301013727693176,1.8902483436917823,0.0,2.357555119393002,3.265097799861673,2.772482607359296,2.768129327383543
b0038,2.917270542907223,2.407164375954043,2.8650439350626162,7.7221702009684385,2.4509326535365945,3.1612496950024545,3.1040659393319614,2.8533127120004784,2.5525350684193366,0.0,3.0524777635982514,3.9193332474560973,3.5717447753679132,3.7397791589413956
b0039,3.0546863015410732,3.2541148321693982,2.9005391624465178,8.075403251041285,2.819517799100974,2.958647741394564,3.2081359141196,3.077979652382464,2.7415413222274223,0.0,3.1334187362480757,3.893564320438818,3.954796978902642,4.186599483809615
b0040,0.795142373871863,0.7790192835676633,1.7072148087396992,5.120664320603539,1.0995384062469293,1.3409569598422917,0.7264079086519082,0.8911622570339462,1.1776787120350214,0.0,1.0411026786665314,0.9271983197791265,1.1159724475637411,1.1324929212800405
b0041,1.4252126136895198,1.4012652208586849,1.6109036465644844,8.516481563211654,1.3807690321775423,1.003049105954309,1.8368194784833405,1.1372267985808628,1.5772673603621075,0.0,2.256767034694021,2.06655608932679,0.895478778222523,1.7411384776152765
b0042,0.9894332235060793,0.9705289864705866,1.0847413932833936,9.720016664258184,1.0358414958765507,1.285926300300825,1.7140150394805684,0.9868261210074771,1.4992033864185887,0.0,0.8264287273539018,1.2927774177516582,0.9551354583206124,0.5121244022305531
b0043,1.1070204322837642,1.4252459909377833,1.7913915482857794,8.225613954921059,1.883875805388436,1.2348726144085265,1.4164844060344004,1.2852582034308875,1.1299916142313493,0.0,1.6557147387209323,1.6427477533938983,0.7545559771310493,0.9528845006458553
b0044,0.7177534079936287,0.7028450065022509,0.9385847735761857,9.06143227815045,1.4423825865410311,2.3313087588988886,0.0,1.5493351324721796,1.2190047769837367,0.0,1.0084305682787746,0.0,1.3421373877262073,0.7629276198009075
b0045,1.2592850394433268,0.96351098487114,1.5762511367627265,8.176200436431525,0.801395626065275,0.6610911187544068,0.9946390984077846,0.7607322287968216,1.5896365767667489,0.0,0.6293579882169571,1.0182390867961861,0.4135393912246814,1.0390077949861536
b0046,5.314995524335689,5.186151240425768,5.384308684496628,9.053273689222785,5.407949006089326,4.966062076821925,5.164228512563835,4.742979074945219,4.88008448194503,0.0,5.238975174254884,4.922400440467792,4.391251187807568,4.341830013537105
b0047,4.235541221439903,3.9229093765211407,3.8682497098274156,9.10483074750702,4.058895660712688,3.8060655881057857,3.9668907637071653,3.808058156576457,4.18926679908245,0.0,4.282096031510649,3.7030967968629858,3.6034526239114135,3.6470812088076823
b0048,6.218908363981356,6.566512227075517,6.864155709767427,5.763604437804863,6.67970059204139,6.698103563067957,6.5956815291567255,6.633255874008621,6.5019263693837255,0.0,6.621008263272281,6.149788162231141,6.2049942169019365,6.459053634209637
b0049,5.880669901811896,5.759780892663016,5.684225606736997,8.099497707790926,6.0915254269504135,5.566275382011294,5.8296587168035465,5.864676951455609,6.128339819361257,7.945162869123425,6.021117161635422,5.858819803333744,5.9627098012970166,5.953100171968534
b0050,7.794495350075399,7.7972250913882055,8.180589009648914,6.102598471127363,7.739218771184066,8.086876283839862,8.004316619891918,8.098338697469952,7.883993732313825,9.099076650430488,8.521726971999355,8.371870276674665,8.626431624119569,8.67713820453445
b0051,8.011336176817355,7.4725062522821775,7.546526005243729,7.291861695608435,7.70270477403798,7.605857932978485,7.735454919946815,7.52669268488363,7.751368290450158,8.78631757168666,7.968943871386514,7.991923723388919,7.948897996113979,7.950571690987925
b0052,7.138466826057739,6.807677473039287,7.0639038367962925,9.218393157941144,6.903001901154049,6.903051955572952,6.7770802955082745,6.811967365441381,6.956817307059785,6.721140866257826,6.959617260127184,7.468000323776758,7.38879542885502,7.401513858210493
b0053,8.544788871625768,8.162739858787504,8.319004579996843,8.709663073677486,8.094512911315244,8.12381288306632,8.083089183528909,8.154100108910946,8.28933781707534,7.919822009983131,8.09106005391954,8.27537164994083,8.196559188058885,8.18294671318213
b0054,8.830708672522517,8.578235250609572,8.815085431638238,6.913628569038728,8.381209222469309,8.671340296336783,8.547653890543849,8.741908774662566,8.308741186967758,7.922564759357918,8.85234326393715,8.924104461849408,8.989555724650247,9.010394906837254
b0055,5.910571348290715,4.8088235740605905,5.101096200454483,7.563874008687134,4.640774979966276,5.266022468396618,4.590271406462757,5.04275730112247,4.986275159830823,0.0,4.814444829162951,5.363638076300176,5.426065223856616,5.225135247656159
b0056,6.000543906704848,5.224130580403239,5.622257961236921,6.315408283046799,4.725560551839973,5.383186039434777,5.043814980550897,5.308994144218835,4.896494432080585,0.0,5.227968997972806,5.32284810786106,5.127625489510891,5.1635031593054155
b0057,7.681815113006163,7.281978339890171,7.295283599326914,0.0,6.27102755433301,7.39045226504628,6.481382297471152,7.574619211423241,6.5850328375421885,0.0,7.132103390883169,7.1485738769738605,7.041116143159471,7.005611783589454
b0058,5.059534990529473,4.680996154489444,4.857951355308626,8.603012915883616,5.004764822509993,4.523316789772077,5.131531298797435,4.697306217612834,5.195148925135713,0.0,5.284186413590658,5.552858914362044,5.229258278095734,5.362582324949845
b0059,5.683361050954257,5.437964085767351,5.566986115248919,8.726748468911307,6.035206194381836,5.248756302494666,6.063717105683314,5.258808687152965,6.181196138441081,6.491423159019578,6.139780852962406,6.071478398462841,6.046558737688498,6.078099881482278
b0060,4.055605394907392,3.78232435182088,3.090895447810291,8.61762221353409,4.230577023223269,3.627275980000998,4.15896432619971,3.8528411151437236,4.263835336098959,5.491444347372008,4.20208374354606,3.9231471963362643,3.724592190508662,3.768723229557334
b0061,1.2226157117376557,0.0,0.4639386577662355,8.526594000353626,0.0,0.3540137059091953,0.3073697366782239,0.0,0.35019149444578174,0.0,0.2741980556237914,0.0,0.3979577218868402,0.0
b0062,1.6885637924064625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0063,1.6703132078844027,0.0,0.0,4.004344744867917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0064,4.730963428849398,5.618414160028388,5.685274815074759,6.465355272684252,5.71412516864303,5.368022434464742,5.678069636802705,5.766892812267464,5.6422694744840625,0.0,5.83761021007926,4.296237453448701,4.275030877251695,4.215883032438806
b0065,4.9243038127924255,5.83305792950687,5.923641021141881,8.652927105171464,5.823057459065433,5.724391675337386,5.626184803110468,5.3876294392762745,5.948084835589468,0.0,5.563076656600133,4.8327082500476655,4.724172065493655,4.7252104397536145
b0066,4.8120154296586515,1.9429487074049672,1.5302564797567473,9.950889212055731,2.1822458772205344,1.6849727144450515,2.026302979556599,1.8664251483082213,3.0679603594286786,0.0,1.6249117859018243,2.8585809298294116,2.5994247118342377,3.17634306738108
b0067,5.9207373248625945,2.0107252946957583,2.3024293751593077,10.200631025782092,2.319605600600889,1.7149693449940613,2.663215971913275,2.3599478794022506,2.4928702357123598,0.0,2.3158736767079584,3.7234602752022883,3.5657447575210273,3.6538578667175874
b0068,7.308690299531341,3.473088638047936,3.9278215329110346,7.0341550990802935,4.029766808850558,3.4112822113826904,3.7290639282238014,3.5502864711287048,3.8093643278489613,0.0,3.8553089156527314,5.180219840661093,4.969513113988486,5.036540007836315
b0069,4.802495005460334,4.398266061776932,4.419900389721951,8.413872884730951,4.482792872653298,4.358973112323083,4.533256689731105,4.337166775128156,4.325668153930657,5.988108587490273,4.539647209718958,4.5197978796262746,4.447990614205159,4.400543757411817
b4662,6.53011282272636,6.492188119561388,5.727890335389078,0.0,6.801636960069555,6.921785034648474,5.638892492172043,6.093044872454527,6.458029614579253,0.0,4.837559997011589,6.869056545929552,6.905848668882402,6.478865182711104
b0070,4.434815565294604,4.4087187752689045,4.74147174340801,6.45686163755391,4.064761642534116,4.22737147769492,3.867585959696892,4.251151643549184,4.159215236877866,0.0,3.739513671310255,3.4847775976791664,3.499940305541411,3.852914301289334
b0071,10.229268616360411,8.576122226185158,8.470598062924719,7.409031594036712,8.462862070271706,8.451708992666097,8.89337128312837,8.553950621348145,8.739047266818604,8.006097144092688,9.110454062373597,9.624669996893193,9.611155066846845,9.678479036108744
b0072,10.209542638992007,8.555508452689418,8.509723201502686,9.778057331059477,8.398769442329378,8.528270303304526,8.858351597592256,8.540206241724675,8.765823937199507,9.962778613842154,9.209878877919323,9.709609148653174,9.64290020043664,9.698354253089102
b0073,9.816791447636696,8.303217432775815,8.348357091017707,9.138459491320846,8.37276329158265,8.341266967897562,8.678149441552824,8.317938203549803,8.454010242142571,9.375457445395712,8.930225879553246,9.356293251628593,9.342638324600404,9.379399400419395
b0074,10.506359051394035,8.820648939462812,9.093069351706479,8.351657784973083,8.666483720363042,8.941594503164346,9.19384528724912,8.944673429221151,8.74332274786548,9.290533578565586,9.486989490676379,9.596769257431479,9.617398710299458,9.692589853376163
b0075,11.754804941004183,9.186915525975417,10.066290536108575,0.0,10.450999383557672,10.322280751484353,10.200715088652732,9.938336590744441,10.666403925760923,0.0,9.940019956458952,9.951423123062522,9.646479816295026,10.17885724864803
b0076,3.3552136315783043,3.8849674418317375,3.0946915523493534,5.78590952279963,3.6152962297867886,3.5424102631405474,3.6079272417326536,3.580323723431208,3.216605146105431,0.0,3.421226807848278,2.7616167512783663,2.9165665003318613,2.839866816965492
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,8.303351137189228,7.50522490022406,7.609999282843059,8.539051218829176,7.159428760946361,7.536836717668702,7.162608100843574,7.612743452903264,7.357075460257327,7.720516644549289,7.381146124198972,7.757394030313916,7.751826150166009,7.828546527122591
b0078,8.531523853963577,7.828730437306914,8.137647862520867,7.295353778805917,7.288603066607303,7.933871873757051,7.243032234356619,7.990958398853721,7.399969322022307,0.0,7.662870292655957,8.274792991787814,8.324113955938042,8.26386784796112
b0080,6.208810310477872,7.46845290627307,7.374723515740682,8.375502508916933,7.339499698318265,7.363803656331566,7.310163224904629,7.285161991404017,7.292997688359102,8.013229154404055,7.253907761518732,6.599203060326822,6.558740213181006,6.499422026055368
b0081,8.537185836574508,8.275122645533758,7.898071848599251,5.826982412833527,8.707691532381729,8.290325593306541,8.712124728262218,8.22115536803681,8.439544665735296,0.0,8.841390915662249,8.427972912920382,8.465849726283514,8.445616697095893
b0082,7.648487180372685,7.045221844206213,6.803463178632856,7.770730072657892,7.560277571146585,7.047713510829134,7.499861041580428,6.909208814716577,7.571237662842169,8.368437191262352,7.48515374396425,7.195537190434883,7.180902863080761,7.186634055151511
b0083,7.1550235239397955,6.633626576701335,6.288703424101802,0.0,7.332420161291416,6.57195684340494,7.023936471638842,6.433158500236017,7.107253709344405,0.0,6.887842436203505,6.488970745347823,6.5641660492104075,6.360432052499821
b0084,6.738777210199207,5.829367414662506,5.6780513742244585,8.109765278230089,6.6209869607505265,6.115947463622628,6.233842990221296,5.993337931122914,6.471846712109265,5.896031897050777,6.229577542038538,5.9947538319005425,5.943820678637839,6.026338632032584
b0085,6.990244497128472,6.349605158403158,5.908798212413341,9.014216570482093,6.5686254532898625,6.185997262742643,6.40123746615701,6.232924225581309,6.7416650540583465,5.16044098688789,6.604990397428585,6.366549068250517,6.570576050191955,6.4439330846129375
b0086,7.356115085719314,6.845519952227659,6.633630485176516,9.851634382450404,7.060709537032821,6.780845138472408,7.024002769816614,6.869953143327423,6.9207483541845125,6.847897618903345,7.285536204389103,7.049450409248991,7.072084520095408,7.176982728970079
b0087,6.819396319854062,6.362697549893516,5.95847832887973,7.1579745082839725,6.622390126361375,6.299170623543646,6.283736291166191,6.11873883206931,6.728625447549569,5.6077608660968705,6.511983655107329,6.251118059080748,6.3292774513569885,6.28722623895447
b0088,6.653374158539382,6.267648746062585,5.866143321136618,8.532481309265139,6.554077977579019,6.148932704631062,6.2534509490737005,6.014012352450013,6.785631572918023,7.3047998039552,6.499724883049841,6.139292397332223,6.111724966628895,6.06589366199004
b0089,6.289879519208386,5.909260887061094,5.86947262359484,6.379198701999159,6.316045909845546,6.013217091762323,5.998198481149112,5.899340659333275,6.353766651573952,6.973246350124644,6.066054087413271,5.837228447822019,5.757405308827047,5.914758533241209
b0090,6.262843016500055,5.936880599232225,5.5614402618464664,9.229257973648366,6.433961939830237,5.747956386382457,6.107100335846568,6.043280293360085,6.522793411391948,5.627472640464377,6.11850020800504,5.927274057929159,5.7379993210297355,5.739692709478187
b0091,7.021521940789983,6.559644480948575,6.4315436990625665,8.92653787828885,6.962015763668128,6.586133580323111,6.703690172410448,6.410933105101558,7.048334900454992,7.944432582093278,6.806632042938786,6.904744100928032,6.688619427598792,6.606063267168403
b0092,7.165040574273189,7.0088011370105505,6.993309041695001,6.398797204666779,7.371820026211376,6.880856169620173,7.224743738059694,6.876369799793162,7.346343945525943,7.405127840850034,7.1264750108712915,6.9061806166117545,6.827559159478873,6.980840036729018
b0093,7.149433158005092,6.76401406509801,6.6950408155306596,7.276252412620067,7.186444005433397,6.923925168174031,6.994176121491722,6.828227280974851,7.212015924741203,7.55264853221961,7.28359162211566,6.918722537475994,6.806559210509164,6.745178651971722
b0094,7.405986058985786,7.184124914753219,6.970024187480558,7.670082099481238,7.3978057495371585,7.048133908578105,7.175361177119947,7.069054286199609,7.329779979858833,5.390848269497636,7.324624039379452,7.156560469100885,7.081429683023236,7.100078717662299
b0095,9.587865653671168,9.402774070515134,9.381422172623928,6.489908479548764,9.441652506686008,9.288209689028369,9.417568588118971,9.257679631026809,9.473518182486234,10.075061496924212,9.514890286997643,9.113116651133684,9.155324335796012,9.104676927367839
b0096,10.646824491095538,10.745873500431797,10.557220268076703,7.13358077402081,10.318630507472314,10.739946778694362,10.391933426697179,10.712756787016971,10.34234347480783,10.209871656541447,10.247760530366099,10.41637055618822,10.429666006375763,10.38304533493686
b0097,8.162553934052655,8.162106995961336,8.301158038623587,7.235445235458055,7.463573853669421,8.194985085717867,7.429497345978164,8.245658998391974,7.4049307718762885,8.659443306710351,7.533803165511056,8.015335700814079,8.112748467712086,8.052520781743363
b0098,7.480776202353323,7.055407004479677,7.3194764048879595,6.714976221090536,6.74190274561291,7.068930082198372,6.519718454654362,7.14648605531448,7.04216013298586,7.0748359120802435,6.710771138978255,7.101045412387689,6.947985034506022,7.089794750579536
b0099,3.3951350534038625,3.7565538041407045,3.5644438713563047,0.0,3.558491483161687,3.8480666276564968,2.5011379099769986,3.3903779844555753,3.4337261188455903,0.0,2.454887674947089,3.766408980707357,3.065103348423014,3.6822473409399
b0101,5.266977859290518,4.3344061489389345,2.938572761116231,8.603012915883616,3.8818158694819638,3.4297553129157294,3.757030550516592,3.9952556224147173,4.7064554122569335,8.03484087850891,3.297128180060276,4.344520300179768,3.955614720853654,4.188495454053774
b0102,7.271097985845454,6.624685918668633,6.5649181034607755,5.145868385455672,6.571149784827024,6.532619733780174,6.625523414290292,6.55053271692986,6.628176096121341,0.0,6.461701921852234,6.682399539927422,6.6854059530668755,6.7953264519378855
b0103,6.554199178847831,6.152956705426027,6.186735901079713,6.382637506687611,5.856928685983386,6.244277520535789,6.263902236934591,6.137561606415367,6.122338781713781,6.3974526971625,6.318792208748941,6.192663450349963,5.917733382498622,6.015096129307559
b4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0104,8.554040320156975,7.288415098807733,7.315561541185631,9.372851131043078,7.376216294865323,7.133672102690661,7.239055532544881,7.252552796512878,7.351149005044545,7.638040778528952,7.132049230376154,8.590161788371777,8.668692244499375,8.569620299216762
b0106,2.3254991398140263,1.8894545634841384,2.370021214591258,5.444780390732263,1.5112061055009576,2.328423016674861,1.9059462613091653,1.7908479347149922,1.4585947241497044,0.0,1.668967191927633,1.9826029699431702,2.1069867036734764,1.6640281946938709
b0107,3.0647232589126703,2.5744588414040144,2.938572761116231,6.804904064130234,2.3004622653732794,2.624647412376078,2.0356968960670865,2.537182684203455,2.543145595756469,5.260120417102067,2.3797752957753358,2.1212394632418388,2.8199362139952733,2.5308081711737573
b0108,0.5068818614932331,1.156915675621065,0.676833106235885,6.871431635876583,0.6423590768941905,1.212116596028551,0.806943238722136,0.5053262375317576,1.2021114880137538,0.0,0.0,1.1627934940787623,1.5874830883956192,0.5411563703564124
b0109,6.411143376148488,5.843436279842333,5.82057717355515,6.441222198951671,5.322333179984577,5.867323967482324,5.16002037493317,5.808315160712126,5.8010087241829655,5.8792750936772675,5.343398181971177,5.935390845054668,5.8732929956745545,5.841801042180717
b0110,6.1826285543094,5.756363287596114,5.7443650025949875,8.125305974530589,5.751546117665843,5.8087450688353846,5.6808310711767565,6.029874859593439,5.754859847926488,6.565474898177173,5.535913045415658,5.916157860940075,5.718774074089436,5.514903943617136
b0111,5.473363673856368,5.341246297516137,5.35158350564283,6.504848158433188,4.971591730259769,5.099282620351085,5.15377773749917,5.127887374400306,5.156402887220581,7.511794499588315,4.985096660712402,4.623136972926699,4.841324956959908,4.78279550251887
b0112,8.611326449355571,8.492628374919246,9.00347193009773,6.817337597911838,8.096613289241047,8.536701033875321,7.643447423004945,8.48608828604947,8.393975226544129,9.143962647180782,8.113195806111673,8.42110334033011,8.377022448491505,8.413957122535384
b0113,8.017986600717174,6.905283521331924,6.649416003944905,7.394901777472594,6.146479755470629,6.657434798605219,6.6399104670856275,6.659697451764239,6.625424705183617,7.671426831828513,5.966076602785596,7.161124813057156,7.300428557137772,7.373046160903643
b0114,10.945597521347572,9.89533167206279,9.835080852397592,7.1811794501773125,9.168086925144134,9.805987319998295,9.76549788621619,9.91007268927788,9.266905409450034,9.603091895779897,9.454287090806966,10.65185728452943,10.65726350886148,10.731130548818555
b0115,9.974615076004463,8.756448207991172,8.636255026274243,8.847830708851275,8.11830772833427,8.590101859569021,8.499144325747809,8.695675758793033,8.569432431472043,9.022930741402945,8.198121473273453,9.254341929886179,9.17066186878495,9.348321324511083
