,0,1,2,3,4,5,6,7,8,9
b0002,-0.00484202626901215,0.050474904040854966,-0.0003092904814599989,0.008742226011382402,0.01482055083397438,0.011341739075872792,-0.020356901170189356,0.009043709348266215,-0.011381677608674999,-0.011542182005631663
b0003,-0.0063334212790201305,0.04050721958318016,0.001920890172657607,0.010544964093530102,0.012771300574411113,0.0035048774195529913,-0.01921653941761976,0.010921239084511208,-0.007962833242183403,-0.010384552263383284
b0004,-0.009970672921148007,0.042539579582475534,0.004775978027270631,0.011102980859481304,0.011274801043484169,0.0054298371809217705,-0.013304217247107848,0.019085267747824115,-0.009254051087756168,-0.0016897202050896768
b0005,0.012373485580764681,0.024204112515208567,-0.013003513791421348,0.009100924871301555,-0.011300317119368774,0.0020615772956971146,-0.018151789779020502,0.06951735346603403,-0.01874053930091943,-0.028350821980451156
b0006,-0.0034600114988944954,0.005744625630310092,-0.003365061612526123,-0.002455949131154973,0.0031041401561338238,-0.0023681812479940433,-0.012214634193910952,-0.008929273826435337,-0.013079400969667202,-0.004672104710839405
b0007,0.001223350257697339,-0.007780643284504086,0.03189574058111724,-0.00699106857659907,-2.8626964219394998e-05,-0.003700600293503616,0.014305985707507286,-0.003200914200869648,0.00869300737439455,0.0032475345053594594
b0008,-0.0025299766834319167,-0.0004611521430020961,-0.004094507264554958,0.0012108871576094052,0.002442297334908629,-0.007714528952506769,-0.029314611504554656,0.007513092170882559,-0.017449227854212337,-0.0023960719517261532
b0009,0.01149275129801355,-0.010675644954134018,-0.0013626590268499537,-0.0006945149102966652,-0.006112457363254439,-0.012407690003278937,-0.008256069618360225,0.00567892481552546,-0.012175503626812101,-0.0001308279841355087
b0010,-0.003445986696655804,-0.008668465439275524,-0.006246609050799252,0.0013626631548054454,-0.034123950575858396,-0.0031463555667383654,0.03145656419993033,-0.0020494948822179317,0.0010807850269776232,-0.003817676745164382
b0011,0.004602192629939883,-0.005838319544905206,-0.002270285375728525,-0.0033995185124981015,-0.00559477743250253,0.006113911930052087,-0.008285985945515386,-0.005119930064843083,0.004797534802629929,-0.009782702081344892
b0012,0.004766050965416187,-0.011679937840733609,0.002621441309940252,0.0003455605522890939,-0.004618984731225604,0.00032223203013166294,0.012613507907734686,-0.004031779865812126,-0.004869772501501029,-0.0030745263059511565
b0013,0.006259091619884383,-0.006276416284313206,0.000170715477493082,-0.0025688659854412087,-0.004200035454184582,0.007835190440423374,0.0008056537761628983,0.01284222987106811,-0.005974921072645779,-0.007688485533696047
b0014,0.03240056141844615,-0.0021772181072965495,-0.010511081402771412,-0.010363881436238525,-0.018063310383739678,0.0058278351836746015,-0.03715606999936699,-0.01613307163429239,-0.02295062013077854,0.005979622048846796
b0015,0.03588004621145052,0.0012689854989659719,-0.011981837077638415,-0.012591318209472947,-0.018956981980775393,-0.003919935001742229,-0.009980714674281167,-0.01609106123740584,-0.01864689211854736,0.007702646232624984
b0016,0.01525973344463823,0.0007028778303742263,-0.011917520056319197,-0.009677065325162692,-0.012564114757903597,-0.006076278294995661,-0.0013214546564364583,-0.012334223133344058,-0.01898307697058679,0.005717482297161963
b0018,-0.0007314486371329989,-0.01056725770951722,0.014161485087254837,0.000589806241340607,0.0016806425854436965,0.00495635075938029,0.0008017770092595771,0.014958107651709147,0.007220889883738895,0.008306878510545235
b0019,0.0049486081973034194,-0.016161910708219138,-0.004190133901239164,0.00184033192517225,-0.0006131881714431657,0.006906107418840079,0.006584898110228967,-0.0019816243403801845,0.021441656654898084,-0.009313506431455483
b0020,-0.0017290917436055013,-0.004955003419221693,-0.004029523932420535,-0.00705456944009491,-0.009125434232214798,-0.004380626925705706,0.010204308899206357,0.009594780566272968,0.013482567914557554,-0.0037551902282281823
b0021,0.01371174071231275,-0.010666179627598133,0.01446376991462968,-0.0026661264803855204,0.00960725990826837,0.008309055682910411,0.024345780776058673,-0.00014914614674465518,-0.004535500351673594,-0.0044381876245974065
b0022,0.0035486731767413043,-0.006398374441461482,0.0019516517174652905,-0.007107758774442764,-0.0063824642460862625,-0.01263498411860249,0.024953684618906926,0.034426511978236415,-0.008945820871196367,-0.003933229929685258
b0023,-0.01594611119302381,0.004674793340874703,-0.011173681987067988,-0.0063351252910281,-0.007371359270834278,0.02241792062303436,0.03288895894663259,0.011639255414949515,-0.02009442918857663,-0.00544658061536121
b0024,0.016470765763463888,-0.010140050117916364,0.010770594276945843,-0.007679246636827186,0.003239302839479125,-0.010259797628791138,0.018930553468727542,0.01716353360780003,0.021910067814508303,0.005564419044122167
b0025,-0.0008589994877355442,0.0048227084665236385,0.0033012738244697004,-0.005710788024438124,0.0006962029479406204,-0.0076425170335264634,0.003775274860718271,-0.014363439655354537,-0.00932018472182746,-0.0018613832900599106
b0026,-0.0004357355019785857,0.0032719669513011497,0.002815277502966584,0.001070001726105421,0.007480035433369926,-0.018928174200096983,-0.004162690164335716,-0.003106595981902025,-0.01275288627159852,-0.004796171979304993
b0027,0.000483162131339135,0.0003550627512540281,0.0055757311292216226,0.0014940726346922707,0.008417501718612323,-0.014070113922135476,0.001249941432861767,-0.01124553239381382,-0.012772385274014067,-0.00461226235856602
b0028,0.0076269234071091,0.002782601779357354,0.005002296988046978,-0.0017156871006613012,0.001200140696451699,-0.018100705718590113,0.017256697829815797,-0.005319002124527715,-0.006644416484689346,0.004500613673177503
b0029,0.007222328458437366,0.001374600882820288,0.0026586770797916086,0.003764374514140332,0.003764289944863449,-0.00831975205863173,0.011944061601508299,-0.0075660066282967646,-0.009566796719519014,-0.00210300905681364
b0030,0.0051890675949840155,-0.015140502788542915,0.0033795645350198356,-0.0016464494161587651,-0.001976140385886851,-0.013724588781639107,-0.020579826268505668,0.008904790386330928,-0.020737617275199502,0.051420270428655795
b0031,-0.024248962559403783,0.0212356386237632,0.003287999209849177,0.0034937334476303266,0.0020288242574610336,0.013971160540118736,-0.021916324898489367,0.011520461436376079,-0.010311669253842966,-0.009758183575831336
b0032,-0.05173669817383257,0.04817788151831968,-0.017436069166560122,-0.021138443858894143,-0.015506638016767826,0.01640388613124333,0.01290054946138153,-0.011447093473654371,-0.03927464472651279,0.0060748203241135675
b0033,-0.048015817756840794,0.04862074471659736,-7.926841455151196e-05,-0.018389983377840858,-0.0029606083427838967,-0.0033335062136800164,0.010838166953505698,0.005151109572276124,-0.03182340898710187,0.00026718908417414913
b0034,-0.03637019889641125,0.00132195543611432,0.015562143704702514,-0.012993654072477712,-0.025862385312717687,0.030900077622440677,-0.033871105610529174,0.013464898330994032,-0.02389827534852288,-0.001664166284445102
b0035,0.002262055892641568,0.0019410712390016942,-0.002170964866154154,-0.006912401570082701,-0.01294586806572484,-0.002873057457174466,-0.0070632133518279796,0.011478081507932886,-0.0035035748211325966,0.0008436694417278894
b0036,-0.0034216212006781795,-0.006521765365254806,0.009280065479275486,-0.001725188864187031,0.0012168570541903477,0.004867331229234827,-0.005843147541328473,-0.010132079279893173,-0.006880462183686373,0.0007392176404900404
b0037,-0.012841413240751802,-0.002504809225539082,0.00707462657410011,-0.006858071567865526,-0.008587701295425004,0.00411521386468436,0.0023094053336868755,-0.00618264312417505,-0.00494712075943065,-0.002765511489844103
b0038,-0.0015757371196809464,-0.013232878638569302,0.013079489254663443,-0.005309852878472877,-0.008737254587313906,-0.006842456907902263,0.0056860191910173405,-0.010907919174815065,-0.004695168394417662,-0.00440844611858235
b0039,0.003215903984656319,-0.010744621321313359,0.01146697657282708,-0.0024931294677710304,-0.01512800400909205,0.006281325356909424,-0.0004896647022726194,0.006173736681902912,-0.0029857818458361987,-0.0033396787803360094
b0040,0.00545188375806183,-0.006199363875813186,0.0016402347034151013,-0.0011846978615195228,-0.006886937249338706,0.0009639686718413206,-0.004419849212478875,-0.000986405982029144,-0.004359290990659524,-0.003924125239870278
b0041,0.0004896626499121979,-4.8198988178051975e-05,0.003796237932838394,-0.000139721838707319,-0.005990945208194171,-0.01240705980194311,-0.0036850771400968266,0.004579167789951298,-0.003988725971198942,0.012079923519865934
b0042,0.006603344761975102,-0.0024215958826928835,0.005769955911906291,0.0018483817633367593,-0.003400308532906049,-0.013683383601978674,-0.002838863944981198,-0.0035857151275868956,-0.0032998930762605204,0.0049333644465793716
b0043,0.004545724588130663,-0.000381008914388863,0.003654208447648087,0.015817601224433528,-0.0071472231626323055,-0.009014967073965657,-0.0034428111968049127,-0.012091400662173893,-0.002021597848746427,0.0010573949407346208
b0045,0.0023950461569536654,-0.006336173521820602,0.002901004967293484,0.005976387291488416,-0.001969038892645575,0.005610854740223524,0.00421773026427354,-0.015139557761439654,-0.0026432826873991335,2.55526228440433e-05
b0046,-0.002119513130059121,0.009766495086148486,-0.007614215844858389,-0.004671992456910582,-0.01300891905260136,-0.012579575088184145,-0.0055373924749702865,-0.012222680118928145,0.010491223218570624,0.0003430739264444931
b0047,-0.006713102444261623,0.0041555091475505455,-0.006418240240288181,0.002022346758335325,0.0014642813178665105,-0.012243749366479604,-0.0075306811220891895,-0.007673818787584446,0.006823671822418103,-0.0057109724805307835
b0048,-0.003299967785225712,-0.007835864966197724,-0.017344791304272755,0.004620051090810745,-0.013255732342145016,0.008764508512480874,0.01620524394437875,0.0005820271281757629,0.002376935553522234,0.005601587580233715
b0049,-0.01806424977840421,-0.010006064881331716,-0.00294174816633451,-0.003320411753903306,-0.0015111626611807461,-0.024574913416000297,0.011079545977522637,-0.002274747742978233,0.007584105425341355,-0.0019203317901368916
b0050,-0.002635846945023783,-0.012840462517070326,0.001508634965908496,0.0024148116718889674,0.0014422687559158237,-0.008097843848494156,0.014838243679054652,-0.020650383967732833,0.007725246465825938,-0.0036802004751477564
b0051,-0.01577440438794141,-0.012813720996283386,-0.0035030893812592247,0.0020530798242297116,0.000267706174723244,-0.009915141121103012,0.010983832899332741,-0.0047551490985785535,-0.0010635634236980085,-0.0049060588702158694
b0052,-0.017710663655711275,-0.0014165737601885362,-0.003107185043601195,-0.005344219775589565,-0.000511311058694712,-0.01851525153303411,0.009625138207598739,0.0005515923710480774,-0.009311114366878353,0.0007878423613450138
b0053,-0.003726283794653784,0.001041611849248239,5.738982683787499e-05,0.0016110265449501592,0.003595859672587132,-0.01619632050735776,0.008047342810909986,0.008736805999376665,0.000553175247612928,-0.0020656448562104265
b0054,-0.0016169798116265316,-0.0015990022318891591,-0.002180633503922591,-0.0003446109327359248,0.0003944285460404841,-0.004535802530194501,0.006915710933332155,-0.0043795560816095504,0.002374922395569193,0.00044858124032413324
b0055,-0.0037212838571283073,-0.004642348126423934,-0.000500433814311228,-0.004540764691421267,0.001145739326518165,-0.0031280630035789543,0.006511189494628547,0.0016593087484737853,-0.008623135269732178,-0.010230533438148856
b0056,0.012404458507800278,-0.003401038526783546,0.0022609789785330734,-0.004287992065593568,-0.004129044880987275,0.022830782291683508,0.022356859438181394,-0.005354352804541729,0.0020256391215405702,-0.002920667022725628
b0057,0.02630178940055631,0.008723701140670307,0.0039729277573859354,-0.010734002253049837,-0.008069724969609707,0.027475802109557402,0.016842620453795643,-0.021001902437567496,0.001620400124844189,0.014234693720835391
b0058,0.015471478576604579,-0.01192094414980736,-0.008908759819390176,-0.005962084651856663,-0.010831284722240618,-0.012753923935394533,0.029428776748719833,0.003328515786262928,-0.0008784041138404332,-0.008628520448273249
