Geneid,DDB-I-SF-S1-001-A8-RNAseq_S22,DDB-PD-019-1L-R28--S05-RNAseq_S1,DDB-PD-019-1L-R28--S06-RNAseq_S2,DDB-PD-019-1L-R28--S07-RNAseq_S3,DDB-PD-019-1L-R28--S08-RNAseq_S4,DDB-PD-019-1L-R28--S09-RNAseq_S5,DDB-PD-019-1L-R28--S10-RNAseq_S6,DDB-PD-022-30L-R40--S03-RNAseq_S7,DDB-PD-022-30L-R40--S06-RNAseq_S8,DDB-PD-022-30L-R40--S11-RNAseq_S9,DDB-PD-023-AMBR-R1--S02-RNAseq_S10,DDB-PD-023-AMBR-R1--S07-RNAseq_S14,DDB-PD-023-AMBR-R1--S10-RNAseq_S18,DDB-PD-023-AMBR-R2--S02-RNAseq_S11,DDB-PD-023-AMBR-R2--S07-RNAseq_S15,DDB-PD-023-AMBR-R2--S10-RNAseq_S19,DDB-PD-023-AMBR-R3--S02-RNAseq_S12,DDB-PD-023-AMBR-R3--S07-RNAseq_S16,DDB-PD-023-AMBR-R3--S10-RNAseq_S21,DDB-PD-023-AMBR-R4--S02-RNAseq_S13,DDB-PD-023-AMBR-R4--S07-RNAseq_S17,DDB-PD-023-AMBR-R4--S10-RNAseq_S20
b0011,2.0258889444457244,2.4354802787608723,2.2018772555097033,0.8740186532586347,1.4221904912068235,2.128208648158069,2.0986032583010346,1.5210584251753243,2.3466125934124804,1.9671660937227622,1.7689756308173494,2.2174901888767318,1.9907392119211158,2.357163331079394,2.010168702624687,1.7643974167191818,1.0670576579213011,2.3996382774220737,2.542897238414845,2.219037848837339,2.972312912528324,1.8119052445525385
b0012,0.4960497882991047,1.5114061343616534,0.9120148011960384,1.7852902188895687,0.0,0.6326351621667763,1.382776523823072,0.6317667071946886,0.7372838269605532,0.0,0.8611039787186116,0.44102832144462406,0.5088185256279265,0.3992808913273377,0.0,0.0,0.40248924656193985,0.4537462741291568,0.0,0.37671689311218604,1.3164070940634331,0.0
b0013,0.5776496915969824,1.6875324899121529,0.0,1.3034165002030371,1.9860972633725034,0.7315943923821453,1.1929251149364584,0.7306212988110101,0.8483504942159423,0.0,1.396628338447303,0.5150926936101783,1.334787971419771,0.46740516118270536,1.223232360412808,0.4690701872567965,1.5512548656057679,1.4719896461033035,1.1478506535242392,1.480421658039654,1.6940674541641791,0.5771293202038119
b0014,9.050415841742984,10.752752333595705,10.924871761585196,11.105784458757013,11.112093548755018,11.309031133891626,12.928505913576124,11.51183749309122,11.052090195369203,11.536015042532322,9.628000836339906,10.078308459452295,9.428965478909275,9.586111790113552,9.973962569720983,9.39869291684914,9.61336164337702,9.910988444301223,9.34090739070639,9.64313664466764,9.875042114492995,9.359137954451471
b0015,7.75570060959684,8.980836137317143,9.412432783932216,9.601706471397755,9.693863766216698,9.702239351341193,10.737371226601665,10.011674370270253,9.332002232398127,9.728128948297869,8.091556972766897,8.427987556196594,8.057273143941519,7.993699235053891,8.332417542041755,7.954786679368143,8.039841045446439,8.430440433074159,7.920053826854673,8.069266611866029,8.490478260308041,8.094379526338596
b0016,5.594064376042152,6.2043362974861225,7.272494192600196,7.100421893962216,6.821190536144937,7.046821776129903,7.253941140876382,6.559666248427028,6.2834428374983595,6.494081635339048,5.716266255415855,5.76549890365186,5.5330091806308985,5.74866483240678,5.6685187248486715,5.506506809874568,5.644957763146344,5.709304466122365,5.599508166525472,5.589929727923714,5.819722929271945,5.608485162643702
b0018,3.5168034730139204,4.1806124751557965,4.114660067444401,3.623580050523485,4.1807203169870135,3.907992976045516,3.744402013321843,2.605599012263365,4.038882173106217,3.740654646638347,3.469501947961507,4.324308527943394,4.385412730823356,1.9824527663706257,4.432451297087096,4.537898688158481,2.7985998095351325,4.736618446329648,5.433188285918403,2.362686466557251,4.189559603912687,5.095998159818854
b4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0019,5.61530004403013,5.172788108129528,4.47871992213868,4.83355927636028,3.034695725014879,4.49480128005038,5.691005601638277,4.563989385437505,5.405666497096736,4.424564872283624,6.045573371934887,6.426742968443994,5.589137756245345,6.268404194217316,6.541888161064044,5.709730166580733,5.993586522776094,6.394299170153204,5.877912893956003,6.225198157591601,6.857795011524614,5.8283245279043925
b0020,5.5614831811909315,5.034363511085388,4.85319864075649,4.868890146937522,4.634035772463981,4.973161028860449,5.35608053159739,4.584363798535691,5.255975196086718,4.681057801527494,5.815776461333981,5.6741893361521685,5.3839302947903045,5.8092739358044945,5.6301207924888015,5.35214467748458,5.763882202942681,5.7046110092272215,5.498406393241927,5.741459936821167,5.948671555849395,5.350430835166819
b0021,2.30944221366652,3.4351300874873765,2.60906926081392,3.8050026520788336,3.395001432458188,3.3996185077699432,3.9513339131478595,3.161495119517408,2.460082474314941,3.0381478437960356,1.7492376897357307,2.1531607277481353,2.305062127296021,2.229450802597076,1.6530788402700631,2.570446800506884,1.800062689593928,2.4939292969494122,2.089735994020943,2.05831631680063,2.7546487177537005,2.5218314083502364
b0022,3.7315783219316057,3.811123325972118,4.775716687066064,4.626292003259424,5.325995951058011,4.5416987409656,5.310688749829838,3.862492567182777,4.02407904881814,3.243216505333987,4.40099681156232,3.830090700483792,4.256986481557851,4.202031425374021,3.516698147816305,3.403887355769845,3.7512207577469012,3.2419080473347153,2.9148940770077445,4.067160953453835,4.370420641918415,3.1602019617240815
b0023,11.33144937833867,10.591337328018522,11.233633674021323,11.195730084484463,11.144418975716006,11.222907511658676,10.729494681657469,11.259080034706173,10.158601000386946,11.039133810279983,11.736291245940361,11.029499327178222,10.747681972861873,11.821653639529863,11.018055590218468,10.88784430595837,11.843737397820927,10.917860911568614,10.843608712817712,11.781727692505646,11.465456468178898,10.6707884861054
b0024,4.86935817027729,5.3226693764132555,4.21794994619092,3.8654383148141216,3.5794222242820624,4.7360572305005855,5.453293839118897,4.798348857852491,4.111277414740529,4.481983042721665,4.61784980717858,4.722055233573342,4.970090184841885,4.605869402262038,4.856671319788166,4.283477209048581,5.081027614964343,4.970257986333913,5.265826014353396,5.063769175453993,5.224323604414297,5.188869314122342
b0025,8.408253289766652,8.044820815603076,7.869723743356247,7.915805191646876,7.97638220079721,7.853575818375985,8.060569787717576,8.381638420982934,8.003911847639209,7.920319856650157,8.214871140237326,7.818238256008151,7.880714407633711,8.184147678768493,7.90862204095696,7.857570695398644,8.090664323736021,7.760561594002241,7.884043997734561,8.220447862601986,8.052686758387097,7.970124745132548
b0026,9.053059619362466,8.7810526753624,8.244323414934122,8.449069234139445,8.353846941447266,8.446750536957207,8.586512341052867,9.002251009360714,8.430818108434748,8.529103691078607,8.5431890225552,7.939801733470513,8.110059039851098,8.568238125432181,7.8696793630983075,8.065329961613728,8.583308574301583,7.865588752618809,8.13338627012895,8.614818679477883,8.05099049982364,8.129177617452966
b0027,7.667102054923989,7.462397944940314,7.168228699673341,7.491676759962521,7.308387485865965,7.301151050134685,7.421849371600125,7.874003715335109,7.219254276159172,7.452809192605004,7.435239204107107,6.885787744396738,6.938430808154102,7.517251263067298,6.670017836045063,6.9568568930192995,7.462252192299544,6.9543555459545265,7.0405311615431465,7.417143693599861,6.9993888276365075,7.028872211450881
b0028,7.5615241766983186,7.382949696966196,6.97428708338491,7.31793434714458,7.743070429846107,7.417901347821991,7.623540638311658,7.667860922091539,6.931053175200456,7.277042683612688,7.508198988397349,6.956411913821105,6.992744403430628,7.497892412878266,6.962618042394641,6.971386359154956,7.586023279071779,6.61464724692642,7.177038085521392,7.448695924535068,7.001861783394609,6.975430403763255
b0029,7.207431882441995,7.134595458150598,6.980237213262687,7.159131038640464,7.321201785088359,7.188402284494029,6.9759408230861375,7.513141875383157,6.9509056082669325,7.027339839157101,7.297571542955034,6.577026288868211,6.625772350106569,7.305993474399861,6.516730512718943,6.657857442260426,7.32949717446765,6.562150419740306,6.727072409683772,7.267688397692555,6.674026102316519,6.71286367049147
b0030,3.4340219607574625,5.964469566995561,6.872063135300845,6.242794159208769,5.937836425859841,5.9290765156189655,3.1185791991602243,3.9077137044657038,6.58953868185673,5.3280615143277705,4.2086960589226345,5.957805511026489,6.439665773085412,4.036630771360663,5.70596872462068,6.353677242918071,4.063872676856368,5.937027340033961,6.462401997651315,3.6699282132899764,5.934642882688241,6.540616734123137
b0031,7.536278514607013,6.571541056709617,6.316748848209009,6.12345881682447,6.318260434783667,6.334976200915704,5.628696631226049,6.2487544963342,6.11327102666022,5.916475937914201,7.617172155981215,6.971785603348813,6.993562383311049,7.500117577492448,7.061957284220874,7.202927108081727,7.519266587191217,7.057486666017204,6.499161507912667,7.47957975470608,6.704906979441555,6.631557645927074
b0032,9.884482512159785,7.500339068383458,7.7709350851596035,7.393587450981652,7.36540714107101,7.826882361262154,6.871060627193021,8.384890828645007,7.266035023167979,7.739450708499741,10.625044021378757,5.0990328753933065,8.057039278066354,10.685189134333235,4.748187884530204,7.983183723579768,10.656562424111542,4.66603437927989,8.433391790147146,10.696108594936995,4.184209112013477,8.620951169214804
b0033,8.896096544091726,7.915974157264924,7.193353733103178,6.669018641611847,6.258734102717316,7.044461227623186,5.9901715847592,8.21494529893329,6.84921916197844,7.1585485115641525,9.790001475379876,3.856372875550612,6.978025445857663,9.884029342148894,3.8996388734954617,6.8632707251282605,9.850750622179913,4.077954797347305,7.216098173207046,9.89169328873283,4.1404868179403715,7.482846319584151
b0034,4.331782216022259,3.754184606179082,4.430216803679409,3.8593175683648915,3.713233256289162,4.214325449073575,4.069071956780079,3.715684667055619,3.5412954899728044,3.8848777866400788,5.145730286186023,4.179087293734637,4.09498187099777,5.395344520138713,4.193009259501147,4.223632359882941,5.159990378062273,3.7275870036786696,4.13582806660545,5.8243131768610406,3.7384471178426857,4.178231072981073
b0035,1.0088649198245667,2.661554743165264,1.6667966299768806,1.5907952669897139,1.599103168333159,0.5386459292921317,2.312141752691773,2.3410097714525504,1.0683622291578923,1.676838969405239,1.0833576369687694,1.7451725238775877,1.0308714735504003,0.8372210900448125,1.6480753797265661,1.5074504668421227,1.7576835478102488,1.4975209711986284,1.2561920828681485,0.7958619530065395,1.5051161551178054,1.7482530117353017
b0036,1.4730493819880173,2.323521489590181,2.6896473169422412,1.329384878970806,2.4797751982849885,1.604982591112592,1.7309670396312984,3.1398123554429023,3.00207209889406,2.212480555988766,1.2303081300045724,0.734032552349577,1.3611333740063187,1.1262529984400007,1.9928167655539915,2.0592137016805374,1.7602666220349705,1.611992739546546,1.972168203391235,1.4116820159869334,2.1557208768351255,2.014848547778
b0037,2.7326215575896784,3.0418691878261837,2.763504481558334,2.979505621233958,2.8429476415070076,3.0408053705257916,2.976640447606162,3.2618259680157937,2.6834357592958695,3.276594230948752,2.9962149470256736,2.4523573832312553,2.286713910584755,3.2442786608096523,2.125154058408799,2.434531278497605,3.1619264467535833,2.267344505610176,2.2637613668399257,2.982848211097028,2.5011222627755734,1.9336578781770348
b0038,3.036382407863173,3.246874225858779,2.728747607081538,3.139260529602863,3.4393323032734395,3.0439236419246196,3.5473985433074113,3.4417414472855787,2.3946526909622587,3.117090137162521,3.567897219111951,2.4765485457291954,2.727827190479762,3.710004180851577,2.4430803780905705,2.4852332125840175,3.392512830333799,2.7233319968585312,2.8745458369890153,3.3459051056336704,2.9978101782881565,3.0635018067555406
b0039,2.9317147510132826,3.9227470710644443,3.4753270509915404,4.1413082679611835,3.8720597788313555,3.7694966696319003,4.6785883038288345,4.264767467216145,3.7827168452283733,4.191326921314141,3.850283724555683,2.6945191756090967,3.2943484365217715,3.5497134757395146,2.7043028242693916,3.175086092015117,3.719973557171787,3.4669613105413255,3.428273257764935,3.7062902331103453,3.6145683228083834,3.582568728157693
b0040,1.2916008709765694,1.4757286000307375,1.271524999906192,1.1226121619274032,0.8413493540166461,1.467603612403134,1.2481083189157307,0.6123888153273234,1.439269227423635,1.346459198056819,1.1519994337265662,0.6540053567905599,1.3939080999449098,1.1553710724156554,0.7770285407961782,0.4965604808321606,0.8685387530693276,0.962362242439981,1.268100705737286,0.9687849688237691,1.0536542814182404,1.2906678532973137
b0041,1.3516127682088828,2.643891954963731,2.445222019284588,1.3461853535671038,3.1339946073668306,1.6237015581206737,1.5978052024805125,2.2660018911318254,3.168134844184986,1.747602366028116,1.2463235814112714,1.7021936192780849,1.4266656691576753,1.3828880713538185,2.0136811371487138,1.7748030656975249,1.1486278864354555,1.9243543196825559,1.7406184639912858,1.7845549218274999,1.8414264885122338,2.035818256225546
b0042,0.7093987177382557,0.9671032298732872,1.4954395789234283,1.8175430405735642,1.1847982023181372,1.0948073182687252,1.553547805225549,1.7083374381984406,1.443974539718432,1.2500761455314933,0.6430425905929436,1.5083253567889279,0.6615697846024418,1.3106436213832509,0.6542821278661177,0.8686427646706019,0.8719117488412099,1.4415532870523535,1.1503695074498135,1.1580434377735283,1.448984142944321,1.537686162118687
b0043,0.8276404878481527,1.0344969280632181,1.4139701294109903,0.9441057040224274,1.9244619358739108,1.8882797992540716,1.4963639983431598,1.2942073315779152,1.5922043015913814,1.4937508403406694,1.2861358405273329,0.8561190514943762,1.0081813945718108,0.5671756116718555,1.344845229979014,1.2203188834729766,1.0660025742236618,0.8776637405972603,1.41031789040355,1.1631382436163886,1.5704128639795996,1.3492899950336965
b0044,0.0,2.857326585724352,1.314882506550935,0.0,2.368713665404637,1.9208158123005363,1.892581248826995,0.0,1.700990461285799,0.9273615630392671,0.0,0.0,0.30786274077116654,0.0,1.1707416154796464,0.6232162722363461,1.3945385779307569,1.1682397846065424,1.4381695487417958,1.0050731724416668,1.5292473496096686,1.2530248308162024
b0045,1.4043209966238093,1.8880246381240968,1.5509724329923933,0.9205065788705831,1.4859401415109605,1.7697017000930346,2.1123742682129176,0.849532133772371,1.5592564434460594,1.117625837963483,0.3761634461157987,0.9360308825673491,0.8662435844366471,0.9491227938260854,1.1489052971022937,1.2641598968621581,0.7693077078697805,0.8552777443206692,1.3095945033098615,0.72527747129321,1.8949404391423152,1.1351798264154116
b0046,5.211590999948476,4.295301313706571,4.229047893516708,4.324514047648655,3.8632705761876314,4.436546915502287,4.3659276030331675,4.00781470945625,4.076657961294504,4.057579266761109,4.749763992705087,4.989288050289309,4.6731586133204415,4.858756780814985,4.994529753327781,5.015962213483745,4.669303005313175,4.861780238482331,4.817712219609658,4.956087935267922,4.986100893872153,4.358141050133966
b0047,4.171564304323903,3.9751301639426075,3.6701678315392274,3.9110157784162793,3.7945915169454643,3.5916490411981874,3.4680077350303926,3.938640787482887,4.012459570082943,3.6359222896703507,3.7080693305952908,4.130146837887708,3.8538717094296167,3.830393132112773,3.9184488830734927,3.712726709930135,3.8171437610647527,4.0714292169902695,4.105270533408167,4.0020701476697225,4.201586560402006,3.844610937891996
b0048,6.313335786755205,5.7407220371838195,6.56579065102272,5.694546234896339,6.1491111993165655,5.961164056053335,5.304673532658614,5.705489143612091,5.39909275817266,6.066334141493775,6.428665154080921,6.646728755713281,6.343596344314696,6.288318018494441,6.698422941445184,6.514865459256823,6.325018716274398,6.765177387031279,6.512160048395483,6.26926928515088,6.776813136090314,6.508741461974248
b0049,5.629264475787036,6.103454225448881,5.804668447535133,5.878648850692219,5.958439139558193,5.583812580831977,6.471553661059954,5.571839916671992,5.570796440631189,5.819043871238439,6.283141301566347,6.18054852900424,5.916607667329061,6.230355729609704,6.0578489788421175,6.051899442858716,6.4411675082996815,6.147478015146142,5.957401821884777,6.547632137390727,6.218530120618998,5.953459290753074
b0050,7.993052054894296,7.478062875854991,7.492696598558634,7.292103526327709,7.5317298657912914,7.4283706574455,8.238876523839284,7.327846769050831,6.79148584575927,7.112870503980325,8.188662572671971,7.98262147204767,7.835743672254405,8.034185180297602,7.856183223153409,7.645615118342053,8.071967407549971,8.223731556102228,7.8029955873882875,8.229954677276067,7.79657173977733,7.747970194697992
b0051,8.018943413544646,7.386602398803185,7.547642972370885,7.689512934458685,7.530284492044721,7.589986565576413,8.056365014381793,7.746584810540735,7.349518725910254,7.5378785443294944,8.039517129552776,7.628070789806716,7.47925911644885,8.067798052644088,7.539204378265847,7.544634122725043,7.993210161417734,7.625326296961183,7.648760080776024,8.01735196507819,7.596529803499598,7.601041089704354
b0052,7.325002513248614,7.057484324681672,6.968315457792999,7.069665699074035,7.1075672938939,7.059559100299094,6.95865102484393,7.225200516255767,6.849013135099952,6.876260196851451,7.574211450815431,6.919650567628438,6.952202103193696,7.601055806111757,6.837794034675784,6.895326356628073,7.51428889843311,6.867355876123596,7.085253857961943,7.577305487414834,6.863218527118276,6.915610718073741
b0053,8.642221461437977,8.590261627349731,8.07333155878162,8.117574347835557,8.26064110596206,8.174226941308701,8.055832551868836,8.721081857233251,8.322563414176704,8.25796265149995,8.361636380906361,8.23699593516336,8.348361761898849,8.400423872824561,8.23307190799078,8.403325859324967,8.3845285094969,8.232604598082327,8.421199141428442,8.371796317226902,8.215232413824232,8.41390878115549
b0054,8.98651039811115,8.498911141006827,8.280125488510604,8.215093742661242,8.288671131590604,8.27906029885357,8.296554409825582,8.296528605389243,8.351791298415998,8.16361809350707,8.786564256757444,8.500393071641607,8.624209185658017,8.712054231134374,8.450127525343483,8.598946372530692,8.741678801354789,8.564335914583083,8.614722137551874,8.728461867622208,8.506676089227229,8.708341229804999
b0055,5.7161101735374515,5.6612434789558534,5.47846691313636,5.779293182267912,5.629581600577972,5.489489011194532,5.702326148037468,5.538790242027122,5.230724033220203,5.2449075489335995,5.312458101111413,5.183973380154418,5.021618603216888,5.4379097277572015,5.035495418547079,5.31147699567581,5.297575137141736,5.097561487695612,5.337184707812868,5.205478639724846,5.424371095006353,5.350259310519954
b0056,6.237277643483809,5.949476411238464,6.076363378945139,6.174753131285494,5.94958870004677,5.940198109296034,5.911947602440189,6.310114837086791,5.913092148025559,5.563105607447986,5.441674939894522,5.714794325513092,5.677975567495622,5.63108375417822,5.509743264057821,5.711253828877442,5.521132169173296,5.694007299313655,5.5118259748380165,5.571559152110039,5.743473530366383,5.900947061022184
b0057,8.189774945696874,6.72331136297284,7.055836673468773,7.338080571451416,7.383389107098383,7.314149998542212,6.812320269522909,7.697500761982614,6.6273918372936995,6.743805386738183,7.145469748858051,7.502533816080451,7.274431651191838,7.133067094807157,7.277233222173412,7.245215903689709,7.136145397819541,7.4416459465621765,7.312373729226639,7.216752112523901,7.356380982389904,7.229728670767243
b0058,4.786097695282518,5.7407220371838195,4.977914101811589,4.941555542487128,4.7248231044227955,5.258771838836454,5.948856977288684,5.984336642774136,4.499011130285631,5.232525349584213,5.462219840441209,5.339686554457615,4.774255963093368,5.672714727798047,5.381206464210346,5.005471024510748,5.38390235945445,5.546027082298222,4.981364561272999,5.490050027495584,5.5490903039347685,4.8312135245961
b0059,5.798995720475773,6.339651551744878,5.748709947452219,5.807887189404655,6.06647563906707,5.843130700036357,6.494176918675558,6.5888530564873875,5.408853368951324,6.013717500875539,6.224030280903752,6.101622927362858,5.572605006942794,6.154972841964793,5.940942979538971,5.4179328259433825,6.1989801252787835,6.028148418745953,5.514710844322029,6.216847523925956,6.257403092115315,5.447061029939057
b0060,4.060595420150997,4.474181154564488,4.120716157725744,4.538948746010806,4.312455567070599,4.39344229200728,5.47991930845938,4.039224692600789,3.844949442637785,4.1703475439613795,4.04618178324654,4.181225508617885,3.63434706276857,4.241892959417322,4.0287213405322575,3.7902513660029302,4.026186659193772,4.037970636172016,3.8548721482564536,4.156400071999773,4.255015897329785,3.6557722288528782
b0061,2.150046770674967,1.1968734016378344,0.0,0.8908730431220304,0.0,1.1063356824176263,0.806044282388902,1.1050254027024515,0.0,0.0,1.4384394363384025,2.6988941059971623,2.7878086200709276,1.079448143429048,2.3623711910555767,2.81486080455355,1.7956230738049515,2.7940573893328438,2.834222389641104,1.2977662583990648,3.1804314383142445,2.323977437898911
b0062,1.6429283914953525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22995577431821587,1.898380266969609,3.5262690145142055,3.3189431414891417,1.9198112610307922,3.499513990544902,3.4918047082331207,1.96843030507053,3.834456279569899,3.5077493042595913,2.2223002349483503,3.9276402327820064,3.8062319693309288
b0063,1.741936293342833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916565758079494,3.3205384584500677,3.165814333350347,1.449377542985075,3.3527206564628735,2.870293172020801,1.3578128531014841,3.6811059084064834,3.217007067908805,1.480421658039654,3.3592525498430064,3.7456737849940795
b0064,5.083117847135914,5.140872595250264,6.249283602376982,5.693014340102312,5.342439092098575,5.042334600018743,4.036288655337872,4.761636476000019,6.423324593474456,4.438479259049663,4.433901123514569,5.538271068987073,5.5941966491002795,4.27310109594395,5.4875888394672065,5.544525906476153,4.2320169724777745,5.547632351223118,5.760719403113255,4.499013383954714,5.674188620451309,5.963880244332007
b0065,4.989207803848389,5.377362679565888,5.569552477095905,5.2885407610927295,5.538223475791344,5.196353274217374,4.936377039072654,5.374763537753697,5.586094946175379,5.040582353082626,5.207941288965249,5.800804663824436,5.638243088007552,5.354207461357029,6.044555019239204,5.820961768172951,5.24799092449702,5.916579806234764,6.016230510256268,5.078700926248021,6.160722067160784,5.982697074599531
b0066,5.042390571164836,2.0762822945087915,2.403555049862506,1.4336339961005942,0.0,1.7207448897675115,1.5175262116666186,3.9557867980196533,2.4951193810379033,1.6912346717033198,3.360579987975205,2.5169300746674628,1.360713146872349,3.7216950218975438,2.1213640030948957,2.3239667951876384,3.6592435406638177,2.029854023753966,2.2500786014482346,3.680911501591736,2.501631983231559,2.1440210897347836
b0067,5.6692553915129515,2.1210790707884857,2.0675524734594553,2.440682710785638,1.6931581909736504,1.934589154237489,1.8426516431829956,3.290607429489295,2.5433666313758647,2.022573565141166,4.233846412911901,2.4390117876615873,1.96039281414356,4.18728633769482,2.1950523761649423,1.5985598148794702,4.129513621143016,2.534652648018779,1.7413029002262983,4.1195861191112,2.651497494334384,1.9883225887893063
b0068,7.559748248280504,3.205920594278025,3.5174058621143,3.7098629584110214,3.581436073977012,3.3565096209154777,3.432054836503571,4.605180389005708,3.5288708862389098,3.3925698737237333,5.5244392693966535,3.985032390738832,3.319204286100748,5.363088653645971,3.7497167769731568,3.205264586748392,5.517861187689203,3.997155053644595,3.3934135011101136,5.31854588690995,4.193711029903366,3.085873013428328
b0069,4.689753708561267,4.922787148780939,4.7342430600418215,4.58372218821385,4.905569981555385,4.720279294328064,5.420721046100332,4.990940974846539,4.714413147716136,4.806088193823335,4.356691431092722,4.251688346536266,4.335946069927589,4.597338181917728,4.332703032622931,4.347454647994152,4.406645229072605,4.2809141174222125,4.460271139127957,4.5001379962599115,4.608909908469834,4.304964035652935
