,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
b0002,-0.04449439610352272,0.0009366929670737377,0.00394621877936358,0.010324635645091833,-0.007516789092332823,-0.008299655914763093,-0.0012796347850461604,0.0067399285942409265,-0.022848140304615884,0.02899735784464321,0.012791258864598842,-0.010700973936671005,0.015118785636579635,0.001732938639520897,-0.0070352493021078955,0.005478643683975496,-0.013125835955191139,-0.013262064729468878,-0.013218760999095944,-0.008596204581142675,0.011802540566870863,-0.013815848980497482,0.0031214241807691278,-0.002460986246373635,0.00782160248414033,-0.006543959472046926,0.001047512778744559,0.01710558313265009,0.0013367974668538056,-0.0024359881824338844,-0.0003269059251549846,0.006164846138783151,0.08392123138881419,-0.0068870559220292425,-0.019725632486970616,-0.021718443938475863,-0.010936655262862072,0.008644925666030263,-0.017332062255232338
b0003,-0.030778473244209018,0.007191662768424235,-0.005283230434434011,0.00584380543938322,-0.010207507192681929,-0.0038683387852080126,-0.003998683003373696,0.008158235049646639,-0.01563868664714293,0.02050926190922021,0.00523824737240799,-0.0035385285449840453,0.01764495756844906,-0.007167408632987945,0.000987430398894221,0.0045136586230776375,-0.015556547326245838,-0.0024883480351334556,-0.00013747018177608116,-0.00872200057397147,0.013160982738955189,-0.018741667594131286,-0.005790632242272889,0.003133811320256771,0.008460792771559809,-0.011117701861435599,0.0004115072996304419,0.002256111069952307,0.004592584039660759,0.012837124969506316,-0.011887251212290948,0.0018425835993320166,0.06909016534789679,0.011958836187320897,-3.601443884039459e-05,-0.024644320203922057,-0.004767403836758775,-0.0010620165978909245,-0.01223655944716426
b0004,-0.03494045140093863,0.003069791968625814,-0.0022189019771565056,0.010069224327619627,-0.010484818696600933,-0.01226784332695081,0.010466654996888035,0.008853094306661358,-0.019249315767828335,0.019661548512264242,0.008364857769116735,-0.005047672505497567,0.0193761172865441,-0.004940765732872277,0.0056391792030571,-0.0002445891494540509,-0.022570043999789374,-0.005808506649641786,-0.002988387152329812,-0.0003465468317103241,0.008891524645004164,-0.021441717608956423,-0.0045106863736299905,0.0009050492738594404,0.004815904102541294,-0.005948342273611495,-0.0005146584958428041,0.00934944099959175,0.004562774338301985,0.0011596037305316915,-0.00939380480069759,0.0006170861050576314,0.07104149962167107,-0.013137583223068384,0.00035322491729248494,-0.028338078842836942,-0.0004664573122294237,-0.0004784590327888833,-0.011879513658613925
b0005,-0.02990137939145811,0.0018954414688702145,-0.0044353101704674505,0.008426639713358051,-0.020071661560755828,-0.010510318732906922,0.013812020585442442,0.06974551919140379,0.01226176008995418,0.004501628453535186,-0.008858890885994258,0.010786070968110016,0.005798920579547211,-0.0017361730523893031,-0.004744994801856832,0.009605844956406916,-0.018673915740965844,0.004246785843660377,0.013533708219787886,0.015441694356937012,0.018566796194461763,-0.028907758652115676,-0.008834033514265045,0.0013861311792581332,0.011453022158608116,-0.006048406126499123,-0.007439439892774628,0.006012328851319919,0.003041894167694887,-0.0004669996565495894,0.01176949116838768,-0.02607586197179499,0.049083351172933214,0.023803934417688032,-0.021876003736089267,-0.022096823522993973,0.019548858406428275,-0.011327950453616687,0.022136439326603658
b0006,0.002580158511867224,-0.00010242244160675,0.005689766349872884,0.0135938842073543,-0.0035438935621206836,0.00578159026534565,6.070070059154348e-05,-0.003496742201630877,-0.025530597009037464,-0.012367128547801379,-0.0009137049386679793,0.007557665148856687,-0.0016511895545353126,0.0008988300337067613,0.0007682832492906877,-0.005267648595472353,0.003009927250937713,-0.0007580741515168398,0.0021077662602093207,-0.0035605255837806277,0.003720247514138589,0.005979081855991698,-0.013801282825093623,0.000494716260855069,-0.008193382942098414,-0.003626019298789909,-0.003878858504995967,0.0026861770721637985,-0.0010435358637233899,-0.009885162862203607,-0.011895228417390971,0.006227356226068389,-0.0025868241996915087,-0.0052431452566991995,-0.0050895444219058025,-0.0025339522644387586,0.0008052800931348194,-0.010241067092750442,-0.0026692207237268848
b0007,-0.007912026812099399,-0.002378668146263291,-0.002662276385787884,0.010729798646347027,0.012699214895180992,-0.002346123003760138,0.001762359939473897,-0.026284205922223632,0.016747300104554,-0.0039262068927192065,-0.0037206043082918462,0.010481543637814346,0.002711464180241786,-0.00503305009353451,0.04369796761774032,-7.760402593681358e-05,0.004094883030516441,-0.0012029899286416946,-0.014249077597032709,-0.004049851543760346,0.011586669145603395,0.008256487141468016,-0.022615248673276234,0.00011165504974924554,-0.016859049505570874,0.0053681607631048435,-0.0017706068649349252,-0.014785054107876307,-0.0008029562354433072,-0.015569075794579296,0.01288385478876938,0.0014444543116018053,-0.016767127815662072,0.004934543205465618,0.006736728508902053,0.010313791877507006,0.008630835205089442,0.013833861450695623,-0.0005167431191914132
b0008,-0.004280483739490058,-0.010615977248080853,0.010809836945492856,0.010319192582992156,-0.009415415079825924,0.012112897833186429,0.00013131479167331623,0.010916492395224789,-0.01637171266559476,0.0008514152961211626,-0.008353227757064843,-0.0018137094492053118,-0.004959119886044272,-0.0056140925488673875,-0.004909065237321209,-0.0036722387340228954,-0.004586006459659655,0.009351102640906644,0.003453630886553021,-0.012228516895474679,0.009999893248497359,-0.012218831586164434,-0.006013942744607633,0.0037936226068145855,-0.002771012138509979,-0.010759031361829173,-0.008293637153046141,0.004975588014318681,-0.0012565086481962418,-0.007468026486751952,-0.02293550028735331,-0.00026540212594412804,-0.0012689973615878118,-0.014802657873599637,-0.006647883267563096,-0.00582583452976515,0.0034786098692063273,0.005436765569745982,0.00650585447356125
b0009,-0.009845653194743035,-0.004234049155056484,0.007751698641614406,-0.0067402868248680305,-0.012534932878945512,0.0006552583737939831,-0.005358524372496502,0.010416314347928675,0.002015688810986191,-0.00432263415837339,-0.01168581667815595,0.007428359945474987,-0.001036887957473758,0.0001929840218807982,-0.003320606747972059,-0.0025856657570266623,-0.00182895426973732,-0.0004690949340927457,-0.005544962433287591,-0.006007302816972634,0.002849833676196201,-0.01823342584152859,0.014029025287100892,0.00082924551947614,0.0006824949366579514,-0.006520336866512406,-0.004587774827247836,-0.004557151570332143,-0.0017740117004411901,0.006848344653434516,-0.010708226118448157,-0.011280710535989016,-0.006907385403495073,0.0008459063798747568,-0.008188731645786256,-0.002019969650759809,0.004699488368228351,0.00637359513897401,-0.006292622049272827
b0010,0.004854945979599615,-0.018739693898248724,-0.0074077854261451696,-0.013259907672804721,-0.012276111588939853,-0.01990464627700533,0.0087174444195802,-0.010161036324005258,-4.888395141214294e-05,0.006785001212502398,-0.015278400316332652,-0.01188708120934434,-0.00049996448493025,0.008060982990238693,0.007665390052243631,-0.009477191147965898,-0.01053176030420083,-0.008865786985324465,-0.004617603457115656,0.006485157764154968,-0.0036853812085401454,-0.002846656568239441,0.003867310300817331,-0.017356175603994155,-0.009267980970587333,0.008012722930700374,-0.004221833591380426,-0.024564490825125403,-9.801189253232355e-07,-0.013628486520159482,-0.0011885691613972068,-0.016787862666084463,-0.019822766203733216,-0.018032713308041407,0.009844364995547824,0.0014405694617542109,-0.01322375121489529,0.0005625957410344262,0.023100223693642386
b0011,0.0012882202603117037,0.002140728653644497,0.001681586561845489,-0.01488092953025693,-0.0052818732837173355,0.009004015439320376,-0.0016450897247621706,0.011060888744371564,-0.004970402828714014,0.002297921584845888,0.011791053550863241,-0.0036150665892771255,-0.0018110101307076566,0.004015934507315074,-0.006219244115242141,0.0005150013524495979,0.005380406369933528,0.0011903014566724645,-0.002723659929142388,0.002784400076099226,0.002454345831267141,0.00038987265146611254,-0.005696454086078503,-0.003544042462319519,0.0038191620295755053,0.005034477212489217,-0.002987694097571153,-0.01203719387426447,-0.0028953579223492897,0.002443124192864194,0.011769590549970874,-0.004892595123702229,-0.00875414154105353,0.015764039879886844,0.004003451845015645,0.004743177236373914,0.000509654432220028,0.00673986199220521,0.004185074447418251
b0012,0.016868361190968538,-0.0014728126855211678,-0.005694242866606579,0.001066142067131661,-0.00801364301956896,0.0016677132129741426,-0.007566336740373572,0.0006238553353938161,0.017903918877982445,-0.00291451014998294,-0.006205713350990457,0.0014662164754238932,-0.0037149121226480535,0.007991218055221893,0.007266192578689855,-0.004045846206987634,-0.00303602090925957,0.007030136926663147,0.006680159263851325,-0.0052271309527058,0.007704691697195629,0.0036763321672595504,-0.012696030402317761,0.0004131620215277882,0.0064311855171063905,-0.010040714880733048,-0.0017645288858127814,0.0047443384610977414,0.0011226345962184914,0.007435817559702915,0.03448859672187188,-0.004385165878832626,-0.009283033555429086,-0.0004735457455994995,0.006648275917023169,-0.0047324567417150465,-0.004067546193795279,-0.0023257617664641265,-0.0033664309935823346
b0013,0.0021180821517410384,-0.009541937176542316,0.005465088141096409,0.0029888604484744697,0.00375944090813307,0.00943538694334516,-0.009703020299344011,0.03177899916574218,0.00469992299831752,-0.0038104485720960087,-0.002168390953125575,0.01592511763170793,-0.010867366314341886,-0.004930811076700298,0.00870606349369285,0.0004442011868806303,-0.006396824319425076,-0.003505987790015256,0.006370721122544407,-0.01445233997731229,0.007788439586441257,-0.008385607609105908,-0.017073588874913618,0.001872411633429878,0.0004870733776706408,-0.006477673498172345,0.0013867156961171053,-0.0011708310265022997,-0.0022055259741463325,0.008143161704942191,0.03510912307691133,-0.005703736970078707,-0.007248514478426372,-0.023050256394530202,-0.009453856035147772,-0.021709653439355218,-0.0005581745832696439,-0.016341787468380352,-0.016333086445312114
