,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
b0002,0.009390045981163135,-0.008032451832573681,-0.024895545011229512,0.011597954071678834,-0.017003019556128426,-0.005186333994684817,-0.024011008495240623,0.030773688614372626,0.051226274569562,0.014589092143702765,-0.002909002097006971,-0.0018028402926379991,0.006887148307022591,0.0009428974023755431,-0.0033789971170838113,0.0031387606830289173,0.0023892384070672624,0.010901633938385839,0.0012147476234425222,0.01998163234761429
b0003,0.006268983756683686,-0.006719246707744121,-0.02300703245547407,0.01107374888539787,-0.01792253567896901,-0.0034834190382285286,-0.020001951327343705,0.019996850912428355,0.03818065090426101,0.01501519473733962,-0.008931630641564443,0.00022065705066997307,0.019321875493591094,-0.004368782120490794,0.0006263578994299229,0.005353456380607976,0.002961667480496963,0.009714962654320859,-0.002942598890074015,0.00769234421822791
b0004,0.02054600899262797,-0.010401045536886588,-0.0195441386468436,0.006711713955534449,-0.014766437395562701,-0.005451063124438279,-0.024027091043157877,0.014031854478703459,0.041265318146437455,0.014723789323679974,0.001654209137624455,0.008328472639269979,0.004175506905592054,-0.004864137149012157,0.0019479208732768555,0.007528205081846401,0.0032269705236178657,0.010409030351186833,-0.008011114838830102,0.018997489932022903
b0005,0.048535222784945015,-0.014995986681784599,-0.0316653769903266,-0.00834012345564782,0.010812786519439968,0.005898818498442061,0.021081497373775914,0.00817498695913537,0.015035076486928508,0.013800386778154405,0.002728062499646489,0.0014501660179509464,0.05538074039931733,0.007005443232909177,-0.006163667442949462,-0.0052337537013762555,-0.0013217927943952614,0.022693669496807997,0.006020908505795753,0.04324499081359362
b0006,0.0006534309731386876,-0.0006677616516062241,-0.012745607390007876,-0.0020919606868577017,-0.022549241826326293,-0.0017153450621515637,-0.014817077842368173,0.00860090579321162,0.0026027852340929115,-0.017232429862792078,-0.0017223136698323303,0.0020401686884498967,-0.005451296589452486,0.004985884472722536,-0.009808463568567473,-0.005413880629080389,-0.0043579530669700835,-0.0050647693602839505,-0.006630947829585909,-0.001686986398863066
b0007,-0.010126207573052968,0.0035469785508223405,-0.006891951232299367,-0.0013586893042750337,0.012182374214792357,0.012029115792994155,0.005393671880420543,-0.010369534719359688,-0.00408807207887121,-0.000478608924064624,0.012283883464734571,-0.007531393936088388,0.0027079206240320317,0.010285156496762916,0.007013607188595356,0.042924359978644064,0.0012761797376840002,0.010000680268186596,0.0043086760695541185,5.556592089630838e-06
b0008,0.025133919138115052,-0.023321519720465055,-0.012124729228489277,0.002729946377231317,-0.02087704332311929,-0.006686512106823428,0.001380733293219794,-0.0018723203090369386,-0.006167967618911838,0.00790356995518401,-8.64265743640113e-05,-0.0024877550939588363,0.0007342204697170454,-0.01352091671778484,-0.01303438003388243,-0.006447204604089679,-0.004009225652299849,0.0024195674526251987,-0.01240686315690942,0.009354259515062106
b0009,0.010934972464559241,-0.02539391572908022,-0.005312987398439213,0.0005863446399122573,-0.00029342043315574914,0.00016163716384986666,-0.00042244792895237455,-0.008796374375124691,-0.014173281680591163,0.0006205918019655992,0.0002865138166607591,0.0035092194890517935,0.0015486855915965954,-0.009448667254246382,-0.009233417692467627,-0.0005505988035816145,-0.0009727482921483424,0.0010890428672516174,0.005644376289180011,-0.0013919656700631406
b0010,0.00491432107941215,-0.013222427440539652,0.0147645244336977,-0.012233146336698326,0.0008277557309668256,0.012509519811018334,0.008055904511219198,-0.025694318566068238,-0.01387380144094736,5.284385590216758e-06,-0.00243096711596901,0.028011531408314597,-0.005173162955710858,0.03215119424412688,-0.008064927499212747,-0.0027887908528711957,0.0047774246215301006,-0.02320269088290048,-0.0044799139308293635,0.014665586577907858
b0011,0.0027033617567606984,-0.0022378824202577085,0.0037624849162562267,-0.0023659629424765153,-0.010136743730390939,0.008135130199755095,0.009920561208850227,0.010366597308340879,-0.003809241538558475,0.0019989975820864266,-0.004333296081674279,-0.00522913111518074,0.005545029701098257,0.0058550643806433,-0.001879236134807571,-0.00396106659443481,-0.0032243844940391957,-0.009248528526709534,0.00311983992007793,-0.004836397814321008
b0012,-0.007246776540150063,-0.004644350375977937,0.0006945257110304998,-0.0027020510946624294,0.01585651147233262,0.008098571785651404,0.00444128579488165,-0.006047238172072042,-0.005098890350517478,-0.004988445474530081,0.009212123943950072,0.000451234162299821,-0.0022317889517473417,-0.00033926591008101033,-0.01043057815138005,0.004138692939039418,-0.0015342496967769698,-0.004333818931911654,0.0007764140056904295,-0.010052745297436742
b0013,0.015136854832144856,6.416087654483992e-05,-0.006662851736890662,-0.005271076969621714,0.0035721586525011085,0.010609123166097148,0.007386421940267282,-0.008176383464927193,-0.007581408568141369,0.0041034385802464724,0.007654513931407232,0.0017018525361921857,0.0023793622994170787,0.005139132975557868,-0.004168419767140882,-0.0006501320207502485,-0.0012399995952368575,-0.002109708365968852,0.003499053576592821,0.006008330730364356
b0014,0.032974469074033494,-0.009872956119691193,-0.014145891036872617,-0.0028437666332524923,-0.04944972549206615,-0.005457994591099437,0.0021636660909913215,0.007465184948557055,-0.015630173501882016,-0.024664418389085934,-0.01637250839560126,0.0014452136083093316,-0.010457351019651718,-0.010629719086993325,-0.010162307624188143,-0.014677224979069446,-0.006244790941597533,-0.0002306966660005398,0.028888654354231727,0.002355674902770274
b0015,0.01656249707906831,-0.016820878847236986,-0.004823204356063014,-0.00930709763211148,-0.025074792368355504,-0.004942845870895201,-0.0024238402593641266,0.009611589594355761,-0.0036928342147900034,-0.01605001211631798,-0.0049626371736999735,0.014444023445740034,-0.01182294499513165,-0.00756312708100978,-0.0073481810985179755,-0.014855237025702342,-0.0072991090507202065,0.004726001234329716,0.03573181518988229,-0.007735562149098495
b0016,-0.015154011727823213,0.003457608480872153,-0.0035118239205317427,-0.00802792731936563,0.0006771803677261565,-0.03275740595516464,0.0011293103229653432,-0.002042579411266761,-0.004354026815038004,-0.004145371647655049,-0.00044071586589581913,0.0027152286922009898,-0.00531317058626061,-0.009205374586553253,-0.014694190873062563,-0.013630228523881117,-0.00418775846954008,-0.0013662347637237006,0.0219475840654892,-0.0019290306793300661
b0018,0.012089511364744454,0.007180411145849764,0.02032082927582677,0.0032508090319756026,0.017100510261915683,0.008911925814405633,0.012860871748581493,-0.008769054686386515,-0.01116839670749099,-0.000123354289993414,-0.044958943875753075,-0.017938110904946233,0.004086399455596558,0.0066379785855538165,-0.009753631778366176,0.012873226251510751,-0.0019428128434503702,0.001675299360252492,-0.011503883398918988,0.01292157408411617
b0019,0.011427026799696916,0.0042022789759479685,0.00015833179937733234,-0.003416361790437658,-0.0003148352940910129,0.01604165493087549,0.011119398462401613,0.007030418943482657,-0.014485683883718696,-0.0017891199249468325,-0.014069123691572878,0.007690862614199069,0.009754171831451405,0.003438499404138518,0.0251016831520117,-0.006177754623776376,-0.00014990060453558415,-0.0036617855082703944,0.005933493535321022,-0.020119950606862027
b0020,-0.004791883186176015,0.002386753092693828,-0.009629356315731204,-0.006489491790444989,0.009239270726809004,0.013832196832484314,-0.002185140739232632,-0.012445485127094607,-0.007119840592233758,0.0009810855391118487,0.004738866083614405,0.00047397914651815706,0.003203332862944646,0.004795640060903656,0.018512441839146822,-0.005366435303652916,-0.0010543628102519448,-0.007215400014097883,0.005923195358645019,0.0026460711483443328
b0021,-0.008231807992328682,0.0013195322665753664,0.007699584510904427,-0.007803679306634234,0.03702706145125374,-0.012794961725975065,0.021313385663375387,0.02288697608363378,0.005785059189723659,0.0069993461384396495,9.255122090200922e-05,0.001727319429750359,0.008819637680747148,-0.0011725478062581953,-0.011496996417536185,0.012968617550544865,-0.004426371309895714,0.005918763263400445,0.012812965535182259,-0.022926171466573123
