Geneid,DDB-I-SF-S1-001-A4-RNAseq2_S1,DDB-PD-003-AMBR-R15--S07-RNAseq_S3,DDB-PD-004-AMBR-R3--S10-RNAseq2_S5,DDB-PD-004-AMBR-R7--S07-RNAseq2_S4,DDB-PD-005-AMBR-2--S07-RNAseq_S10,DDB-PD-005-AMBR-3--S07-RNAseq_S11,DDB-PD-005-AMBR-5--S02-RNAseq_S12,DDB-PD-005-AMBR-6--S07-RNAseq_S7,DDB-PD-005-AMBR-7--S02-RNAseq_S13,DDB-PD-005-AMBR-7--S07-RNAseq_S8,DDB-PD-005-AMBR-8--S02-RNAseq_S9,DDB-PD-009-AMBR-R5--S10-RNAseq2_S6,DDB-PD-009-AMBR-R9--S10-RNAseq_S2
b0024,4.803989114753867,5.163107880486211,4.892205662006321,5.321071492768631,5.487799206243561,5.542082966551205,4.854853874258552,5.153511049903292,4.8788526206071845,5.286061321702626,4.931645908522638,5.599552693769882,4.700066059726419
b0025,8.460470263400442,7.863959576558249,8.009850005033863,7.968108740583864,7.638473671643898,8.08756762777805,8.383517310579228,7.938307417183876,8.306743291534584,7.949440173477161,8.273272944260826,7.999862304309606,8.00875095149281
b0026,8.943482424812274,7.838676698183354,8.109560547597326,8.25838105852444,7.783893977582434,8.046151938837703,8.497513052519373,7.9387785600810234,8.463574350856398,7.909616618020139,8.269198655854575,7.9122773624517535,8.03713126361607
b0027,7.606077514446444,6.465723850575911,6.705712538389874,6.877775689262464,6.469744200460902,6.616895222496114,6.990682692899805,6.409666568192583,7.04866137364152,6.571449781367458,6.858634058353054,6.536718450656741,6.714028748458085
b0028,7.772939848041732,7.045029807209926,7.104988255463208,7.255005529675429,6.602693206019831,7.246853500479333,7.582881015840608,7.176170434963023,7.53059402043074,7.064619327881063,7.058084552949921,6.910440308700965,7.101926451994593
b0029,7.171380018790711,6.490475803339702,6.568820013621226,6.644609245560754,6.2890585435649395,6.54789493613094,7.084764484279528,6.4437894544683285,6.984347460740497,6.331790578536934,6.8393609203028305,6.2712283990413855,6.336334745808432
b0030,2.8570294345284433,6.043588592311507,6.412533103557411,6.213079205482031,5.939105116388317,6.024134319411702,3.8075345240761647,5.955634917145549,3.6652604218927327,6.050159592925771,3.951116805096219,6.661591402633672,5.761890614175667
b0031,7.576983085735794,7.175998752909997,6.9853994523919605,6.828059812013098,7.556511835379568,7.534099895291507,8.380473319921915,7.296432772999493,7.760318337558993,7.2484908047911265,7.811082910097463,7.21767958919951,7.481706398821795
b0032,9.675094897147613,4.989346879466556,8.189714919103105,4.397508929655862,4.842228689824333,4.00151842368157,10.674020133202458,4.906095046283588,10.5391552217313,4.941785940174656,10.690179495822337,8.245881937207763,7.96258850628872
b0033,8.711445945237323,4.006357486252445,7.044883274040321,3.641542724274568,3.88288095428908,3.2103713720332503,9.510850778115294,4.055385301879152,9.443014908556924,4.021227067646442,9.315306318550448,6.825510081148104,6.7960761260635785
b0034,3.9257617912208858,3.441750152312925,4.206084088714894,4.18528930611816,3.5065246680405053,3.776986967809642,5.308350239281841,3.5559502974157113,5.409835938279716,3.9200555228819107,5.778694261530351,4.150382022420841,3.5400686700069968
b0035,0.39166112218681814,1.2729692786531155,1.5727992487849223,1.4432895419997709,0.8393247680662768,0.6235407683919401,0.8973931933812729,1.0483890246404501,1.147474346664981,1.2239872651156163,1.4522182136559827,1.119778328596109,1.0486759762193156
b0036,1.1194309887231555,1.6462931620354266,1.55668185751392,1.990416077262784,1.4752128455632008,1.4476915575795553,1.0573570268692467,1.3253895531758304,1.149486787543246,1.5892698012184465,1.1209982691736433,1.399536635714112,1.5234926625929517
b0037,2.8885880368772927,2.1217306904675866,2.0626305877394167,2.2209062932727712,2.164038545986995,1.8359980889531644,3.2190367177710613,2.1711856607908353,3.155149610650178,2.2592292516626222,3.33806446734183,2.2510950850836875,2.177030268194591
b0038,3.0336434206791454,2.8604840137438527,2.552087101817385,3.116943445611709,3.088427141725342,2.880028464175557,3.331942145852504,2.9640270776998583,3.60924854334962,3.064550756878585,3.864332152836472,2.8109744200690607,2.7449682438108636
b0039,2.865846732255787,3.0432064606947518,2.969657192751083,2.816689027364261,3.1163191403172577,3.0837156735685443,3.8084132972118137,2.8507503812722126,3.827370935597515,3.2155200711979037,3.9748346662232747,3.151463730527261,2.765903446424785
b0040,1.3339465866188362,0.7964406068393047,0.6166729500591275,0.9553365636099953,0.7981670584126169,1.30821751953986,1.1953852639138576,1.1700106849520266,1.367502862574696,0.6923301548953636,0.9111314189596615,1.1648913583770577,0.8747917760503188
b0041,0.8771932074857556,2.048564363531889,1.6836648146928221,1.963314218950202,2.0516487834375354,2.0016632311577016,1.5771836924633473,2.227966642474401,1.3519483825246223,1.9232642592467006,1.7636950644917566,1.611376861268882,1.541682257792121
b0042,1.0539900561931959,0.9174307643916882,0.9657347824169031,1.1286936505778378,1.2548359451926667,1.012637379855557,0.5370859247518529,1.277479196877041,0.5095205095987256,1.5758213687367726,1.2726935701708397,1.4234776084011402,1.1564949711858752
b0043,0.9493357499009751,1.1086617367800855,0.6397517108712952,1.6470004916297205,1.204569086659742,1.0392458358779513,0.7314106419341172,1.154670979702416,0.7502356423024796,1.0809202596440792,1.0815037142270085,1.2541472877719464,1.1009914785206703
b0044,0.7137407456287839,1.1965927433637624,1.3553810725857733,1.0415983401624649,0.9794531770580353,1.2550946033902413,0.3730127401014769,1.067664391218179,0.35286013314040526,0.5834590768436101,1.2781038188669485,0.0,1.067954907592872
b0045,1.0270978889365086,0.8781676273880525,1.350622724576262,1.2924796554668248,0.6417955171697849,0.7309054035112126,0.6545821693820613,1.0879108087589795,1.0132784105720563,0.7659649448880366,1.1080678686737113,0.9201468669526645,0.8401538354190967
b0046,5.246829352860509,4.935742028949499,4.91885019195501,5.436043111099968,5.058520782166377,4.930045316876756,4.707338991606104,4.854976202961815,4.848143319683596,4.896810055651668,4.790154383447384,4.809749274464861,4.654438644763119
b0047,4.256025762709907,3.9891011909832095,4.070933347024457,4.480714629743496,4.080915997998372,4.046294959446318,3.725096651680558,4.00337016127703,3.9361143236554064,3.8754790232125984,3.6766242711484938,3.8370572813773194,3.6403393353952604
b0048,6.407874394922617,6.859412727724508,6.908608423518008,6.9882567057614215,6.922420036673984,6.700628136597278,6.614914431285012,6.921013634671639,6.59140678934091,6.818255114910547,6.449018682250942,6.685590167933134,6.495883754115714
b0049,5.881328403562262,5.800434532981264,5.87058860286812,6.051668186699889,5.7638706015158325,5.837733985085391,6.079587215256231,5.846530497858899,6.091944506683268,5.844219840872496,5.798430344893655,5.563525648247273,5.722969738946967
b0050,7.9313136768472665,7.970291569229819,7.929159439085256,8.177178085592699,8.393954564356644,8.154931360566327,8.491897163947561,8.121295278925837,8.517441249194663,8.170426349716578,9.037474629309374,8.125530218970633,7.813053709098324
b0051,7.862723491026729,7.453480338629396,7.522249572850588,7.694881934355304,7.5703606088896125,7.353002127692877,7.8414650346600325,7.425306685782358,7.8691563705259675,7.3783333302773215,7.8214706180742475,7.2153419138541,7.318845361651274
b0052,7.0217151084577525,6.546255401993002,6.876886609795355,6.771997414621172,6.594557522485846,6.346343907203373,7.208944803447351,6.413718913537822,7.185173900020165,6.5142411340869115,7.058084552949921,6.724498001523588,6.6126556477551635
b0053,8.609741494388881,8.176876307504976,8.380787105691685,8.283980886086722,8.025068635764624,8.1596362025363,8.338379305787171,8.122905510235766,8.350807644133235,8.154419427098412,8.08369050346104,8.142973880610354,8.128738268151622
b0054,8.785838833658898,8.445753566850392,8.626105211616363,8.608255183484987,8.620981235899151,8.581987968325349,8.842245297101407,8.476814552259114,8.828024023689757,8.533019801731312,9.105395469490162,8.751541410915461,8.475648680808929
b0055,5.683016619670948,4.888182952361443,4.914366750669762,4.387144497326427,4.78850318268491,4.901043230573988,5.334987697240641,4.902847452900356,5.24295538666631,4.891167672162246,5.361599680403039,4.970164824525679,5.071925334806128
b0056,5.993654129388101,5.25367880703809,5.386146932025455,5.3000843977781535,5.27909347879029,5.304858998655573,5.346298213613743,5.21427144455686,5.492093561336862,5.2538163915986935,5.480987358174353,5.223522013710598,5.355347488701587
b0057,8.155009244302937,7.604740984160154,7.4551163267978815,7.439262497470412,7.701162681517509,7.744962820728441,7.526008621298249,7.461074441784544,7.667219437070395,7.711177189912207,8.021228940858787,7.977517913514307,7.6505347948622555
b0058,4.628778043840642,5.0317555433907595,4.5678234874963906,5.072127506318716,5.254466596175468,4.781677870967702,4.960128936454123,5.0567257317626995,5.12830432443189,4.83907826670113,5.105486238578943,4.430257549514809,4.573274902278863
b0059,5.787845019960352,6.062960145823855,5.468180956691251,6.460088527390806,6.127814766581899,6.0088526982933,6.094234216477808,6.194494146420345,6.075381954619665,6.040285972851721,6.073112461108892,5.45490262819948,5.2981277758036835
b0060,4.14834550915486,3.8004294915084786,3.744759265852134,3.6726049819515203,4.034641755249696,3.963857669446794,3.932722654662054,4.002825697589629,4.029989933589245,3.9016955003358507,3.775673816870317,3.643444273018724,3.4685214531523934
b0061,1.4444108826142683,0.34176451050414736,0.0,0.3696082199558422,0.3426231449876005,0.42687221317374596,0.0,0.29486048541052956,0.8500835757890371,2.7156192839603324,1.4694765384416295,0.3613365615016804,0.0
b0062,2.087489901600588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5677975119450567,3.7864090125175336,1.976635516355276,0.0,0.0
b0063,1.6632848262124418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1504181140867942,3.1726792890870024,1.1417719403522535,0.0,0.0
b0064,4.815441656520454,5.7944459583283185,5.620834762679862,5.843360080594521,5.3837891949730645,5.682183247820341,4.186486005379532,5.746838583600289,4.006357865119854,5.48962518105398,4.191997774802126,5.663689322521085,5.323314079030575
b0065,5.0199390627083975,5.796946547632202,5.858863127235409,6.100380908440798,5.460912864718337,5.5877674846402305,4.742566870721091,5.5611455722925935,4.901860829933441,5.75265464650919,4.92485478512656,5.69717740047088,5.248422131557715
b0066,4.788420279286793,1.8190570104134285,1.6705881920954149,2.4611630781771625,1.821972053998003,1.9040814637095413,2.9192723036544233,1.7531027858271249,3.4950456951689457,1.834735878365945,3.2276946826734605,1.5771302996628622,1.5644401802776133
b0067,5.46579520649262,2.3005501992547037,2.0814191067412406,2.7794991138938023,2.5660657851294664,2.061235073146745,3.685728420721901,2.0816818117715896,3.3869910253619326,1.8416024817934293,3.5872959332272876,1.6561948777574436,1.716702434519464
b0068,7.3290716930412065,3.7424455200388262,3.5340108749640553,4.197644282115153,3.7864119511575045,3.446783099667706,5.226617227346511,3.9705046037572997,5.216081330235972,3.560156178460353,5.200419908988159,3.02620245165857,3.2073958067006028
b0069,4.533023351823461,4.399848334019743,4.1543142222159375,4.208546614522949,4.41138086944098,4.297771808414238,4.441668132532242,4.3056492341730905,4.494462404553328,4.616765053440531,4.475997426773867,4.3907161899864535,4.136676015864954
b4662,6.851885887477818,6.95797382845908,7.474400162082681,5.385452872850442,6.65313537201351,6.461777830308969,7.0549548294377145,7.023844399087885,7.310977400446333,6.70476873574165,6.36850820235529,7.711476021725516,7.143095475329971
b0070,4.44588102434793,4.141413851216799,4.566327803497119,4.6415751626258555,4.065683632659145,4.2237040261662955,3.6475330887087156,4.011405118026145,3.9209023955946662,4.083213839864316,3.505532718628518,4.555467330543893,4.250536131241037
b0071,10.256631100181508,8.585494467463587,8.555019674994917,8.32993092115538,8.70154218045008,9.306808272202455,9.456724735351314,8.900879227354753,9.684031267904523,8.879135975019539,9.844892634022905,8.9849630166226,9.155772669787128
b0072,10.279216731345779,8.656897216628437,8.641900869780077,8.413745543686394,8.574899303737574,9.271427146207138,9.463724548407608,8.89125536264834,9.705270085811287,8.907697784391457,9.780154393319672,8.891850109397302,9.081219132244021
b0073,9.850599996289008,8.42964915323128,8.434166021756301,8.220680668564277,8.337923519560105,9.106357296162521,9.194626461433193,8.666290854596134,9.41119493475857,8.679570257606176,9.554412732285085,8.70344325838013,8.901581870776722
b0074,10.521878805646883,8.931106084999755,8.951140945820274,8.543080870774036,8.908688128048038,9.4771832842975,9.376317922954305,9.117020196401441,9.604572030106485,9.189065126578054,9.907539193787642,9.37466593538119,9.509739575773603
b0075,11.626728567042587,10.43634013809065,10.103297399435577,9.876636949168276,10.356757708989754,10.72396941745116,10.30924672795942,10.291927255858942,10.605105130797126,10.490826313163375,10.864628840753195,10.379228761059766,10.822562741957961
b0076,3.289516289752613,3.3014812375560103,3.0721491580185263,3.0737568141081155,3.3051356187389174,3.2536228439272286,2.677007773002346,3.090122474450073,2.874498832496366,3.338322984769667,2.8888141568206676,3.2622051109247145,3.752242453357768
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,8.259058017989648,7.397939487901876,7.55657366130549,7.631421622785978,7.2529223418222015,7.534845589409027,7.8124591682683935,7.375936462771621,7.872777383913094,7.4485273146537585,7.803617458607686,7.606171408677034,7.734192578278474
b0078,8.761299582079634,7.829758725561501,8.044107386684058,8.127322148442722,7.825389840809727,7.999468756492333,8.350473674016381,7.862772417407163,8.470683264330729,7.970127439105569,8.365009292506937,8.147937409211197,8.19597032898189
b0080,6.307931481497274,7.036985354397818,7.414814921398552,7.373396923171277,6.915746204088562,7.130279966291243,6.5219047469365306,7.13396628612086,6.621023056158441,7.108311171217823,6.484203786066459,7.187599141794621,7.286462042237848
b0081,8.745191339266997,8.588889171979936,8.348210904124171,8.42874853492867,8.484154691189246,8.845257497892224,8.31850775302142,8.63966647426675,8.440884480341644,8.528483338949098,8.461223999273553,8.06337782514937,7.955430129536083
b0082,7.455742210582622,7.179683114652375,7.084940153872992,6.96267280328675,7.054263152775593,7.4237608737104175,6.9099484265777065,7.102942733908042,6.960176291104585,7.072197974730851,6.8624453539876376,6.514506165263465,6.723850664562363
b0083,7.05752902812015,6.671028754408072,6.885710164336182,6.584260245688497,6.515404584703331,7.167304763206894,6.625639392052947,6.779850877126412,6.602212659230059,6.699828918096044,5.995535679416937,6.123851692818589,6.4332263243301435
b0084,6.528771164054525,6.453721881331609,6.087802163028107,5.779851231772212,6.151957649467745,6.327213051564365,5.79030584800382,6.075842189999842,5.8363489056265205,6.054826127102693,5.7600763332441955,5.455517058554382,5.844795237935802
b0085,7.003934060987941,6.380803792712701,6.425447297430577,6.302314880069487,6.22231168361519,6.531022130170576,6.463687347199845,6.347890147518514,6.4775899309377145,6.205313895290571,6.214064527476041,5.688966472399767,6.1051543530416925
b0086,7.306903424525371,6.6650987996250945,6.741861701304209,6.8279246658839465,6.667177555011877,7.04010305501289,6.967148579403626,6.741905602977648,6.97208766474378,6.735028557284407,6.97946625765895,6.34546010618877,6.493010001235557
b0087,6.722363579314168,6.487481572168264,6.532968465659826,6.466765936425775,6.296608476203065,6.609173528171651,6.37493643320892,6.359322407393596,6.340258905281748,6.438939757543336,6.310310542563497,5.96692581118901,6.172834184539126
b0088,6.8072612689086665,6.387329622876349,6.528976633179124,6.5072532857237775,6.0785563122979775,6.567297616143427,6.173286094805333,6.394189788860044,6.285672105857055,6.211070578876262,5.995477913736081,5.779328942460001,6.073328484165181
b0089,6.121550378313146,5.818641858294021,6.013502634631707,5.811856189213809,5.650404542752861,5.96205308134057,5.724451167681836,5.844895114337224,5.758547590676124,5.748201426015952,5.385379291826741,5.4788498472760905,5.522891104108211
b0090,6.249448161516598,6.244478950934285,6.337332230934974,6.109149212657679,5.9473172485545245,6.336399393242465,6.0164017800516705,6.171573725189564,5.911186775804643,6.073207846621271,5.682191124509392,5.5402528371335125,5.91249295179306
b0091,7.12024974531983,6.5226614945615236,6.666826962025696,6.615781680163461,6.392027672176683,6.767782341472252,6.677840583232962,6.684415813995765,6.7108517088550075,6.505647476067274,6.5917639182851495,6.1644664746650095,6.403469371219046
b0092,7.250872314281497,7.138395213734313,7.299676064096738,7.281480327815671,7.001291446278575,7.252882335426685,6.932432008832618,7.161376348211596,7.014848824506753,7.153480737959763,6.983748010382447,6.910061934787436,6.896934834626576
b0093,7.2889753077725405,7.145646674029795,7.275673382364799,7.281373207898516,6.975319731655614,7.23432076359871,6.969756879317475,7.117768089709287,7.134768126954159,7.169378344596222,6.829596163097665,6.7899119649293995,6.91528328873307
b0094,7.286065680310874,7.11612636538545,7.030411256466331,7.055599794619402,6.868958560246497,7.08041448120379,6.8204670575100526,7.01221074434035,6.939653819617024,6.9975802782282335,6.871613784080543,6.804897459404228,6.856043972655024
b0095,9.704917809602042,9.385759433156968,9.485444125466714,9.616388258613712,9.145621116594443,9.527941725563686,9.07284383813922,9.403409428883961,9.190673126016437,9.414793488472792,8.976533634323939,9.151331242820836,9.194211085868762
b0096,10.530984944229077,10.271615086821123,10.626546694910811,10.139514177091803,10.336581639756526,10.320914110297894,10.268779078327633,10.14786312011128,10.267316794710116,10.290717344546081,10.322674121594158,10.706008320187022,10.533086863824245
b0097,8.109801516895297,7.703500015481204,8.072985509213146,7.770150117095028,7.868870066952373,7.793131693146672,7.954057219626252,7.59804308200379,8.082419905668905,7.905028521000846,8.22033839264507,8.224502912492833,7.9009576618243
b0098,7.466134539866445,7.138999363126066,7.1359011632807325,7.177797864263451,6.9808327707250815,7.0560715281163375,7.151003198849412,6.921356447746885,7.34657249683036,7.1764838246954135,7.175237588808734,7.173278584895002,7.1052833349324125
b0099,3.7825798505743315,3.6100370780428985,4.394199520939428,3.938338118424301,3.3685577425815802,3.3815458636891504,4.169535057467979,3.759732324371567,4.381848547196772,3.6334763830092287,4.091695294003685,3.5125489030653907,3.9358913911777726
b0101,5.166389150670994,4.00305504636065,3.86816686422407,4.2450805225964325,3.826986394347024,4.165471153832633,4.48918994934868,4.180946486032905,4.508692028266424,3.8124986908458207,3.368570411569529,3.1705230602509764,3.9405098209401666
b0102,6.994153724799923,6.368849154490216,6.305115566593719,6.357426319626251,6.3902228902974985,6.382980316752037,6.569834837930145,6.301112115538231,6.557800350484779,6.2761643070959074,6.67185012814262,6.486429693223871,6.505238861876213
b0103,6.513906681235627,6.368733166201556,6.299734434651931,6.265402072424653,6.493116309154471,6.262377270708089,6.111547727743726,6.213273982125363,6.184003669950461,6.17848132321307,6.380068227268687,6.3065608216975635,6.187221662672357
b4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0104,8.719057471471338,7.371307719371463,7.311844182281642,7.610827620097734,7.4361614181111415,7.510485021491853,8.608773988007712,7.603119543085301,8.62110515277735,7.3969798177620625,8.714613477496288,7.073331755611228,7.416908935013944
b0106,2.3172921479992987,2.0601644083746002,2.5486465374926537,2.698331848247792,2.438288539192432,2.154742118814274,2.1574276841193147,2.4663083292491974,2.1960184894339343,2.213958483102717,2.2488825776625982,2.4451872229316853,2.5819264040938994
b0107,2.9847491162141613,2.560579557545555,2.434213389955314,2.8248227419821275,2.513834237457923,2.7454108771211763,2.576790822285098,2.4884885852892906,2.706509455491538,2.419539299018292,2.593227848094047,2.9876489028147066,2.454378395147379
b0108,0.27380979339142847,0.2761215057053575,1.3943094272827687,1.5076101178107277,0.5089973702416531,0.6261215014775303,1.108445278944041,1.38432825276511,1.060559452166267,0.9829705472170134,1.3944044816784986,0.7431129586954981,0.5630312743426688
b0109,6.4613268074652295,5.764967235626592,6.0591079632555305,5.83094658684523,5.6480844074175405,5.8603758720250925,5.896065298227914,5.878181080302675,5.959654656193882,5.763130404599783,5.743347976470829,5.522956629134189,5.9457110179570325
b0110,6.131867581452894,5.801381203976603,5.843897734195934,5.745485202517489,5.706124651786745,5.918310660895253,5.66894249213377,5.862564333520127,5.783160142017799,5.800678865582648,6.057908835197822,5.9585210740117835,5.918740227993607
b0111,5.431256815160287,5.048560354616878,4.828120474159279,5.24649629225792,4.88682104470993,5.200970457375438,4.719381869112551,4.962614081443123,4.786629521600161,4.859891588568667,4.769966936854518,4.948956759092141,5.250070271050098
b0112,8.83628433738982,8.644713996274326,8.813219938484965,9.109433929215456,8.610439306098222,8.708839621238681,8.609188998056393,8.590885907683004,8.695128857533948,8.781215414186933,8.590187624716723,8.58276781920174,8.346574387897547
b0113,7.697826265001161,5.92661973800532,6.793940823627697,6.355700636034911,5.804091853640605,5.904312469073824,7.435144016908377,5.924280107284975,7.294186393918541,5.922953862184422,7.02429125290771,6.6426540271301,6.245108278135099
b0114,10.9259838185155,9.277010441196875,9.693914702114942,9.54597602599234,9.30602597767185,9.394472066283043,10.73564641263411,9.212412761350343,10.64267055099474,9.36623815620203,10.67175014149754,9.74643717335737,9.335202080588555
b0115,10.083998551224434,8.318238545682048,8.787495346485965,8.672247830560176,8.123774233907032,8.434858010522161,9.565484841226898,8.152373982883713,9.52833768956954,8.261476888970696,9.083993838839014,8.436864327576961,8.366627721974865
b0116,10.578530336851426,9.436483676453033,9.861914596733595,9.631897488975525,9.325432422685907,9.741247822483404,10.804029759327905,9.467308154481499,10.63738379553236,9.459415832612297,10.366804453750532,9.878477671512984,10.866922390391286
b0117,1.6032267693373843,2.463530584868176,2.395422165316153,2.7559535062328044,2.685732322942098,2.6552528860397944,1.924425118082673,2.405725597867464,1.858231289938208,2.6203305863733983,2.147811353213924,2.3841643133111425,2.455542447184557
b0118,9.630739344105795,10.591115206511454,10.484396479471272,10.96618555268116,10.445970557379296,10.787184825609673,10.517633633961525,10.547953439009062,10.368205852743793,10.529130271494813,10.241894762273649,10.882107893193261,11.15633935128567
b0119,5.722371210106109,5.649670396708318,5.927233757810078,5.610847968769938,5.342534163336399,5.5943279265246755,5.047482121673805,5.357581294727097,5.220081964083109,5.507434771916153,4.898875913912309,5.399206228881595,5.388401597862201
b0120,8.646104101286362,7.761545247432004,7.566742064395786,7.661378106592967,8.006478573557782,7.747663293703886,9.488274171636048,7.859132743007611,9.35108691538987,7.928314390688976,9.593594189948822,8.154475773003577,7.578411955244695
b0121,8.509197481966858,7.978259207208218,7.859396234188468,7.858048820642976,8.182050272899808,7.892971074254194,9.342838795162766,7.995597428838036,9.242962829714383,8.069559905925406,9.474458441165504,8.48978968684575,8.012013263907715
